"Columna","Fila","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler"
"284058","23314",NA,0.1423,0.2494,0.1423,0.2492,NA
"10524","23314",NA,0.0914,0.2059,0.0914,0.1675,NA
"7994","23314",NA,0.1581,0.2749,0.1581,0.2731,NA
"23522","23314",NA,0.1622,0.2832,0.1622,0.2791,NA
"84148","23314",NA,0.0719,0.1845,0.0719,0.1341,NA
"23028","23314",NA,0.0877,0.1653,0.0877,0.1613,NA
"51780","23314",NA,0.0882,0.2093,0.0882,0.1622,NA
"23030","23314",NA,0.125,0.2611,0.125,0.2222,NA
"5927","23314",NA,0.1138,0.2614,0.1138,0.2043,NA
"10765","23314",NA,0.0867,0.2007,0.0867,0.1596,NA
"8242","23314",NA,0.1347,0.2566,0.1347,0.2374,NA
"7403","23314",NA,0.1429,0.2569,0.1429,0.25,NA
"23135","23314",NA,0.092,0.2085,0.092,0.1684,NA
"4297","23314",NA,0.1806,0.3112,0.1806,0.3059,NA
"9757","23314",NA,0.133,0.2472,0.133,0.2348,NA
"58508","23314",NA,0.1111,0.2225,0.1111,0.2,NA
"8085","23314",NA,0.1444,0.263,0.1444,0.2524,NA
"55904","23314",NA,0.0976,0.2418,0.0976,0.1778,NA
"81887","23314",NA,0.1078,0.2512,0.1078,0.1946,NA
"6885","23314",NA,0.1213,0.2164,0.1213,0.2164,NA
"55777","23314",NA,0.1875,0.3239,0.1875,0.3158,NA
"4204","23314",NA,0.1401,0.2543,0.1401,0.2457,NA
"10943","23314",NA,0.0899,0.1986,0.0899,0.1649,NA
"79903","23314",NA,0.0663,0.1507,0.0663,0.1244,NA
"4683","23314",NA,0.056,0.1091,0.056,0.1061,NA
"25836","23314",NA,0.1655,0.2846,0.1655,0.284,NA
"64324","23314",NA,0.1707,0.2932,0.1707,0.2917,NA
"84081","23314",NA,0.0872,0.2034,0.0872,0.1604,NA
"54888","23314",NA,0.1457,0.2545,0.1457,0.2543,NA
"221078","23314",NA,0.0844,0.2645,0.0844,0.1557,NA
"8473","23314",NA,0.0491,0.1456,0.0491,0.0936,NA
"5062","23314",NA,0.0492,0.1144,0.0492,0.0938,NA
"55193","23314",NA,0,0,0,0,NA
"7703","23314",NA,0.1592,0.2876,0.1592,0.2747,NA
"54704","23314",NA,0.0422,0.1215,0.0422,0.0809,NA
"1911","23314",NA,0.0368,0.1151,0.0368,0.071,NA
"51317","23314",NA,0.1065,0.2441,0.1065,0.1925,NA
"23133","23314",NA,0.0536,0.1436,0.0536,0.1017,NA
"55023","23314",NA,0.1611,0.3099,0.1611,0.2775,NA
"23126","23314",NA,0.214,0.3527,0.214,0.3526,NA
"10891","23314",NA,0.0312,0.0712,0.0312,0.0606,NA
"5515","23314",NA,0.0966,0.2135,0.0966,0.1762,NA
"10084","23314",NA,0.1472,0.2725,0.1472,0.2566,NA
"59336","23314",NA,0.0757,0.1644,0.0757,0.1407,NA
"5591","23314",NA,0.0529,0.1384,0.0529,0.1006,NA
"54496","23314",NA,0.1823,0.3192,0.1823,0.3083,NA
"22827","23314",NA,0.1475,0.2574,0.1475,0.2571,NA
"10743","23314",NA,0.1621,0.2804,0.1621,0.2789,NA
"27316","23314",NA,0.0349,0.094,0.0349,0.0674,NA
"51132","23314",NA,0.1609,0.3191,0.1609,0.2772,NA
"165918","23314",NA,0.0312,0.0712,0.0312,0.0606,NA
"6045","23314",NA,0.0877,0.2063,0.0877,0.1613,NA
"6197","23314",NA,0.1067,0.1935,0.1067,0.1929,NA
"51319","23314",NA,0.0696,0.211,0.0696,0.1302,NA
"60","6418",NA,0.0934,0.2112,0.0934,0.1709,NA
"51412","6418",NA,0.1321,0.246,0.1321,0.2333,NA
"23394","6418",NA,0.1176,0.2651,0.1176,0.2105,NA
"8289","6418",NA,0.1504,0.2814,0.1504,0.2615,NA
"57492","6418",NA,0.1395,0.3011,0.1395,0.2449,NA
"196528","6418",NA,0.1339,0.2616,0.1339,0.2361,NA
"55870","6418",NA,0.1494,0.2643,0.1494,0.26,NA
"171023","6418",NA,0.0613,0.1497,0.0613,0.1156,NA
"55252","6418",NA,0.1154,0.2072,0.1154,0.2069,NA
"80816","6418",NA,0.1484,0.2882,0.1484,0.2585,NA
"472","6418",NA,0.0417,0.0944,0.0417,0.08,NA
"1822","6418",NA,0.0625,0.1282,0.0625,0.1176,NA
"545","6418",NA,0.1161,0.2215,0.1161,0.208,NA
"546","6418",NA,0.0491,0.1319,0.0491,0.0935,NA
"8314","6418",NA,0.0495,0.1194,0.0495,0.0943,NA
"9031","6418",NA,0.0558,0.1374,0.0558,0.1057,NA
"54880","6418",NA,0.0493,0.1237,0.0493,0.094,NA
"63035","6418",NA,0.1311,0.2361,0.1311,0.2319,NA
"2186","6418",NA,0.1154,0.2164,0.1154,0.2069,NA
"672","6418",NA,0.0508,0.1212,0.0508,0.0966,NA
"23476","6418",NA,0.0994,0.2143,0.0994,0.1808,NA
"7862","6418",NA,0.254,0.4054,0.254,0.4051,NA
"54014","6418",NA,0,0,0,0,NA
"254065","6418",NA,0.098,0.2016,0.098,0.1786,NA
"990","6418",NA,0.0938,0.1757,0.0938,0.1714,NA
"1020","6418",NA,0.0469,0.0919,0.0469,0.0896,NA
"10659","6418",NA,0.1319,0.238,0.1319,0.233,NA
"1105","6418",NA,0.1333,0.2404,0.1333,0.2353,NA
"1106","6418",NA,0.0952,0.1815,0.0952,0.1739,NA
"1107","6418",NA,0.1918,0.3224,0.1918,0.3218,NA
"1108","6418",NA,0.08,0.1482,0.08,0.1481,NA
"26038","6418",NA,0.1167,0.2144,0.1167,0.209,NA
"55636","6418",NA,0.0498,0.133,0.0498,0.0949,NA
"57680","6418",NA,0.123,0.2391,0.123,0.219,NA
"11113","6418",NA,0.125,0.2222,0.125,0.2222,NA
"286204","6418",NA,0.026,0.0507,0.026,0.0506,NA
"1387","6418",NA,0.0745,0.2026,0.0745,0.1386,NA
"1457","6418",NA,0.2192,0.3607,0.2192,0.3596,NA
"1487","6418",NA,0.095,0.2133,0.095,0.1735,NA
"8452","6418",NA,0.127,0.2281,0.127,0.2254,NA
"8450","6418",NA,0.0982,0.1897,0.0982,0.1789,NA
"1642","6418",NA,0.0843,0.1562,0.0843,0.1556,NA
"1660","6418",NA,0.1538,0.2678,0.1538,0.2667,NA
"1788","6418",NA,0.0676,0.1444,0.0676,0.1266,NA
"1789","6418",NA,0.0536,0.1068,0.0536,0.1017,NA
"5977","6418",NA,0.1613,0.3078,0.1613,0.2778,NA
"8726","6418",NA,0.1282,0.2278,0.1282,0.2273,NA
"79813","6418",NA,0.093,0.2061,0.093,0.1702,NA
"9775","6418",NA,0.0633,0.1191,0.0633,0.119,NA
"55250","6418",NA,0.1132,0.2209,0.1132,0.2034,NA
"26610","6418",NA,0.0208,0.0552,0.0208,0.0408,NA
"2033","6418",NA,0.0787,0.2087,0.0787,0.1458,NA
"2066","6418",NA,0.0108,0.0215,0.0108,0.0213,NA
"2074","6418",NA,0.0491,0.1361,0.0491,0.0936,NA
"23404","6418",NA,0.0909,0.1667,0.0909,0.1667,NA
"51010","6418",NA,0.075,0.1397,0.075,0.1395,NA
"56915","6418",NA,0.125,0.2231,0.125,0.2222,NA
"11340","6418",NA,0.0779,0.1446,0.0779,0.1446,NA
"5393","6418",NA,0.1042,0.1937,0.1042,0.1887,NA
"2146","6418",NA,0.12,0.2354,0.12,0.2143,NA
"79068","6418",NA,0.027,0.0528,0.027,0.0526,NA
"57459","6418",NA,0.1412,0.2504,0.1412,0.2474,NA
"3054","6418",NA,0.125,0.2331,0.125,0.2222,NA
"9759","6418",NA,0.1079,0.2204,0.1079,0.1948,NA
"10013","6418",NA,0.0423,0.0816,0.0423,0.0811,NA
"55869","6418",NA,0.0793,0.1741,0.0793,0.1469,NA
"7290","6418",NA,0.0818,0.1774,0.0818,0.1512,NA
"3141","6418",NA,0.0417,0.0804,0.0417,0.08,NA
"3192","6418",NA,0.1558,0.2705,0.1558,0.2697,NA
"10075","6418",NA,0.1429,0.2636,0.1429,0.25,NA
"8518","6418",NA,0.0392,0.0775,0.0392,0.0755,NA
"3720","6418",NA,0.1728,0.2975,0.1728,0.2947,NA
"221037","6418",NA,0.0818,0.1774,0.0818,0.1512,NA
"284058","6418",NA,0.0856,0.1963,0.0856,0.1576,NA
"10524","6418",NA,0.1096,0.1975,0.1096,0.1975,NA
"7994","6418",NA,0.1338,0.2709,0.1338,0.236,NA
"23522","6418",NA,0.1212,0.2416,0.1212,0.2162,NA
"84148","6418",NA,0.0781,0.1476,0.0781,0.1449,NA
"23028","6418",NA,0.0952,0.1903,0.0952,0.1739,NA
"51780","6418",NA,0.1719,0.2946,0.1719,0.2933,NA
"23030","6418",NA,0.1733,0.2961,0.1733,0.2955,NA
"5927","6418",NA,0.1692,0.2904,0.1692,0.2895,NA
"10765","6418",NA,0.1143,0.2054,0.1143,0.2051,NA
"8242","6418",NA,0.101,0.1894,0.101,0.1835,NA
"7403","6418",NA,0.0805,0.2113,0.0805,0.1489,NA
"23135","6418",NA,0.1429,0.2501,0.1429,0.25,NA
"4297","6418",NA,0.1328,0.2603,0.1328,0.2345,NA
"9757","6418",NA,0.1321,0.246,0.1321,0.2333,NA
"58508","6418",NA,0.1111,0.2033,0.1111,0.2,NA
"8085","6418",NA,0.0727,0.2,0.0727,0.1355,NA
"55904","6418",NA,0.129,0.232,0.129,0.2286,NA
"81887","6418",NA,0.1194,0.2143,0.1194,0.2133,NA
"6885","6418",NA,0.0955,0.2139,0.0955,0.1744,NA
"55777","6418",NA,0.1048,0.2072,0.1048,0.1898,NA
"4204","6418",NA,0.0532,0.1464,0.0532,0.101,NA
"10943","6418",NA,0.1053,0.1905,0.1053,0.1905,NA
"79903","6418",NA,0.0921,0.1687,0.0921,0.1687,NA
"4683","6418",NA,0.0385,0.0805,0.0385,0.0741,NA
"25836","6418",NA,0.0863,0.2019,0.0863,0.1589,NA
"64324","6418",NA,0.0918,0.2182,0.0918,0.1681,NA
"84081","6418",NA,0.1324,0.2343,0.1324,0.2338,NA
"54888","6418",NA,0.1242,0.264,0.1242,0.221,NA
"221078","6418",NA,0.1176,0.2343,0.1176,0.2105,NA
"8473","6418",NA,0.0893,0.1746,0.0893,0.1639,NA
"5062","6418",NA,0.0789,0.1463,0.0789,0.1463,NA
"55193","6418",NA,0,0,0,0,NA
"7703","6418",NA,0.1081,0.207,0.1081,0.1951,NA
"54704","6418",NA,0.1053,0.1998,0.1053,0.1905,NA
"1911","6418",NA,0.0536,0.1104,0.0536,0.1017,NA
"51317","6418",NA,0.1159,0.2082,0.1159,0.2078,NA
"23133","6418",NA,0.0806,0.1531,0.0806,0.1493,NA
"55023","6418",NA,0.1512,0.2666,0.1512,0.2626,NA
"23126","6418",NA,0.1348,0.2954,0.1348,0.2376,NA
"10891","6418",NA,0,0,0,0,NA
"5515","6418",NA,0.2029,0.3374,0.2029,0.3373,NA
"10084","6418",NA,0.0943,0.1803,0.0943,0.1724,NA
"59336","6418",NA,0.0988,0.1803,0.0988,0.1798,NA
"5591","6418",NA,0.0781,0.1476,0.0781,0.1449,NA
"54496","6418",NA,0.1304,0.2483,0.1304,0.2308,NA
"22827","6418",NA,0.0718,0.1687,0.0718,0.134,NA
"10743","6418",NA,0.0758,0.1832,0.0758,0.141,NA
"27316","6418",NA,0.0794,0.1503,0.0794,0.1471,NA
"51132","6418",NA,0.1358,0.2406,0.1358,0.2391,NA
"165918","6418",NA,0.0353,0.0683,0.0353,0.0682,NA
"6045","6418",NA,0.1014,0.1848,0.1014,0.1842,NA
"6197","6418",NA,0.1184,0.2475,0.1184,0.2118,NA
"51319","6418",NA,0.18,0.3313,0.18,0.3051,NA
"23314","6418",NA,0.1228,0.2669,0.1228,0.2188,NA
"60","9739",NA,0.1167,0.2548,0.1167,0.209,NA
"51412","9739",NA,0.1509,0.2745,0.1509,0.2623,NA
"23394","9739",NA,0.1344,0.2941,0.1344,0.237,NA
"8289","9739",NA,0.1379,0.2586,0.1379,0.2424,NA
"57492","9739",NA,0.1124,0.245,0.1124,0.202,NA
"196528","9739",NA,0.187,0.3456,0.187,0.3151,NA
"55870","9739",NA,0.2,0.3375,0.2,0.3333,NA
"171023","9739",NA,0.0558,0.1349,0.0558,0.1057,NA
"55252","9739",NA,0.1125,0.2024,0.1125,0.2022,NA
"80816","9739",NA,0.1288,0.2518,0.1288,0.2282,NA
"472","9739",NA,0.0412,0.0922,0.0412,0.0791,NA
"1822","9739",NA,0.0952,0.1878,0.0952,0.1739,NA
"545","9739",NA,0.0855,0.1664,0.0855,0.1575,NA
"546","9739",NA,0.0487,0.1288,0.0487,0.0929,NA
"8314","9739",NA,0.07,0.1633,0.07,0.1308,NA
"9031","9739",NA,0.0409,0.1006,0.0409,0.0786,NA
"54880","9739",NA,0.0489,0.1207,0.0489,0.0932,NA
"63035","9739",NA,0.1452,0.2594,0.1452,0.2535,NA
"2186","9739",NA,0.1569,0.2817,0.1569,0.2712,NA
"672","9739",NA,0.0609,0.142,0.0609,0.1148,NA
"23476","9739",NA,0.0848,0.1831,0.0848,0.1564,NA
"7862","9739",NA,0.1739,0.2969,0.1739,0.2963,NA
"54014","9739",NA,0.0172,0.0381,0.0172,0.0339,NA
"254065","9739",NA,0.0741,0.1575,0.0741,0.1379,NA
"990","9739",NA,0.0918,0.1716,0.0918,0.1682,NA
"1020","9739",NA,0.0455,0.0897,0.0455,0.087,NA
"10659","9739",NA,0.129,0.2324,0.129,0.2286,NA
"1105","9739",NA,0.1475,0.2641,0.1475,0.2571,NA
"1106","9739",NA,0.1038,0.195,0.1038,0.188,NA
"1107","9739",NA,0.1711,0.2923,0.1711,0.2921,NA
"1108","9739",NA,0.1216,0.217,0.1216,0.2169,NA
"26038","9739",NA,0.2105,0.3589,0.2105,0.3478,NA
"55636","9739",NA,0.0615,0.1598,0.0615,0.1159,NA
"57680","9739",NA,0.1681,0.3113,0.1681,0.2878,NA
"11113","9739",NA,0.0779,0.1447,0.0779,0.1446,NA
"286204","9739",NA,0.0385,0.0742,0.0385,0.0741,NA
"1387","9739",NA,0.0932,0.245,0.0932,0.1705,NA
"1457","9739",NA,0.1519,0.2641,0.1519,0.2637,NA
"1487","9739",NA,0.1,0.2205,0.1,0.1818,NA
"8452","9739",NA,0.1231,0.2227,0.1231,0.2192,NA
"8450","9739",NA,0.1261,0.2358,0.1261,0.224,NA
"1642","9739",NA,0.15,0.2614,0.15,0.2609,NA
"1660","9739",NA,0.1324,0.2354,0.1324,0.2338,NA
"1788","9739",NA,0.1034,0.2115,0.1034,0.1875,NA
"1789","9739",NA,0.0811,0.1564,0.0811,0.15,NA
"5977","9739",NA,0.1967,0.3606,0.1967,0.3288,NA
"8726","9739",NA,0.1538,0.2669,0.1538,0.2667,NA
"79813","9739",NA,0.1243,0.2641,0.1243,0.2211,NA
"9775","9739",NA,0.0617,0.1163,0.0617,0.1163,NA
"55250","9739",NA,0.1091,0.2157,0.1091,0.1967,NA
"26610","9739",NA,0.02,0.0539,0.02,0.0392,NA
"2033","9739",NA,0.0902,0.2329,0.0902,0.1655,NA
"2066","9739",NA,0.0323,0.0628,0.0323,0.0625,NA
"2074","9739",NA,0.0451,0.1234,0.0451,0.0864,NA
"23404","9739",NA,0.1316,0.2326,0.1316,0.2326,NA
"51010","9739",NA,0.0602,0.1137,0.0602,0.1136,NA
"56915","9739",NA,0.0824,0.1525,0.0824,0.1522,NA
"11340","9739",NA,0.0897,0.1647,0.0897,0.1647,NA
"5393","9739",NA,0.0909,0.1702,0.0909,0.1667,NA
"2146","9739",NA,0.1094,0.2146,0.1094,0.1972,NA
"79068","9739",NA,0.0263,0.0516,0.0263,0.0513,NA
"57459","9739",NA,0.1379,0.2445,0.1379,0.2424,NA
"3054","9739",NA,0.1017,0.1951,0.1017,0.1846,NA
"9759","9739",NA,0.1556,0.3013,0.1556,0.2692,NA
"10013","9739",NA,0.0704,0.1327,0.0704,0.1316,NA
"55869","9739",NA,0.0783,0.17,0.0783,0.1453,NA
"7290","9739",NA,0.0807,0.1732,0.0807,0.1494,NA
"3141","9739",NA,0.0405,0.0785,0.0405,0.0779,NA
"3192","9739",NA,0.1519,0.2641,0.1519,0.2637,NA
"10075","9739",NA,0.1731,0.3088,0.1731,0.2951,NA
"8518","9739",NA,0.0286,0.0567,0.0286,0.0556,NA
"3720","9739",NA,0.1548,0.2698,0.1548,0.268,NA
"221037","9739",NA,0.0807,0.1732,0.0807,0.1494,NA
"284058","9739",NA,0.0963,0.2157,0.0963,0.1756,NA
"10524","9739",NA,0.0921,0.1688,0.0921,0.1687,NA
"7994","9739",NA,0.094,0.1949,0.094,0.1718,NA
"23522","9739",NA,0.1194,0.2359,0.1194,0.2133,NA
"84148","9739",NA,0.1094,0.2017,0.1094,0.1972,NA
"23028","9739",NA,0.12,0.2323,0.12,0.2143,NA
"51780","9739",NA,0.1846,0.3138,0.1846,0.3117,NA
"23030","9739",NA,0.125,0.2224,0.125,0.2222,NA
"5927","9739",NA,0.1471,0.2578,0.1471,0.2564,NA
"10765","9739",NA,0.0811,0.1504,0.0811,0.15,NA
"8242","9739",NA,0.099,0.1849,0.099,0.1802,NA
"7403","9739",NA,0.1051,0.2652,0.1051,0.1901,NA
"23135","9739",NA,0.1549,0.2686,0.1549,0.2683,NA
"4297","9739",NA,0.1484,0.2841,0.1484,0.2585,NA
"9757","9739",NA,0.1402,0.2574,0.1402,0.2459,NA
"58508","9739",NA,0.1209,0.2184,0.1209,0.2157,NA
"8085","9739",NA,0.0947,0.251,0.0947,0.1731,NA
"55904","9739",NA,0.2203,0.3681,0.2203,0.3611,NA
"81887","9739",NA,0.1159,0.2092,0.1159,0.2078,NA
"6885","9739",NA,0.0824,0.1843,0.0824,0.1523,NA
"55777","9739",NA,0.1681,0.3113,0.1681,0.2878,NA
"4204","9739",NA,0.0755,0.2002,0.0755,0.1405,NA
"10943","9739",NA,0.1781,0.3023,0.1781,0.3023,NA
"79903","9739",NA,0.0897,0.1647,0.0897,0.1647,NA
"4683","9739",NA,0.0301,0.0629,0.0301,0.0584,NA
"25836","9739",NA,0.0964,0.2203,0.0964,0.1759,NA
"64324","9739",NA,0.1122,0.2579,0.1122,0.2018,NA
"84081","9739",NA,0.1127,0.2033,0.1127,0.2025,NA
"54888","9739",NA,0.0958,0.2062,0.0958,0.1749,NA
"221078","9739",NA,0.18,0.3431,0.18,0.3051,NA
"8473","9739",NA,0.0678,0.1364,0.0678,0.127,NA
"5062","9739",NA,0.0909,0.1667,0.0909,0.1667,NA
"55193","9739",NA,0,0,0,0,NA
"7703","9739",NA,0.0965,0.1852,0.0965,0.176,NA
"54704","9739",NA,0.0833,0.1626,0.0833,0.1538,NA
"1911","9739",NA,0.0339,0.0719,0.0339,0.0656,NA
"51317","9739",NA,0.1618,0.2796,0.1618,0.2785,NA
"23133","9739",NA,0.0299,0.0598,0.0299,0.058,NA
"55023","9739",NA,0.1882,0.3204,0.1882,0.3168,NA
"23126","9739",NA,0.1525,0.3245,0.1525,0.2647,NA
"10891","9739",NA,0.0227,0.0445,0.0227,0.0444,NA
"5515","9739",NA,0.1806,0.3059,0.1806,0.3059,NA
"10084","9739",NA,0.0631,0.1233,0.0631,0.1186,NA
"59336","9739",NA,0.0964,0.1761,0.0964,0.1758,NA
"5591","9739",NA,0.0758,0.1441,0.0758,0.1408,NA
"54496","9739",NA,0.1092,0.2101,0.1092,0.197,NA
"22827","9739",NA,0.0821,0.1882,0.0821,0.1517,NA
"10743","9739",NA,0.1063,0.246,0.1063,0.1921,NA
"27316","9739",NA,0.0769,0.1467,0.0769,0.1429,NA
"51132","9739",NA,0.1605,0.2776,0.1605,0.2766,NA
"165918","9739",NA,0.0227,0.0445,0.0227,0.0444,NA
"6045","9739",NA,0.1143,0.2062,0.1143,0.2051,NA
"6197","9739",NA,0.1097,0.2283,0.1097,0.1977,NA
"51319","9739",NA,0.1509,0.2876,0.1509,0.2623,NA
"23314","9739",NA,0.1214,0.2606,0.1214,0.2165,NA
"6418","9739",NA,0.1667,0.2858,0.1667,0.2857,NA
"60","23067",NA,0.0289,0.0889,0.0289,0.0562,NA
"51412","23067",NA,0.0645,0.1509,0.0645,0.1212,NA
"23394","23067",NA,0.0444,0.138,0.0444,0.0851,NA
"8289","23067",NA,0.0583,0.1422,0.0583,0.1101,NA
"57492","23067",NA,0.0479,0.1437,0.0479,0.0914,NA
"196528","23067",NA,0.0696,0.1763,0.0696,0.1301,NA
"55870","23067",NA,0.0676,0.1456,0.0676,0.1266,NA
"171023","23067",NA,0.0251,0.0824,0.0251,0.049,NA
"55252","23067",NA,0.0476,0.0989,0.0476,0.0909,NA
"80816","23067",NA,0.0588,0.152,0.0588,0.1111,NA
"472","23067",NA,0.0199,0.058,0.0199,0.039,NA
"1822","23067",NA,0.0177,0.0459,0.0177,0.0348,NA
"545","23067",NA,0.0196,0.0488,0.0196,0.0385,NA
"546","23067",NA,0.0158,0.0581,0.0158,0.0311,NA
"8314","23067",NA,0.0269,0.0855,0.0269,0.0524,NA
"9031","23067",NA,0.0098,0.0328,0.0098,0.0194,NA
"54880","23067",NA,0.0191,0.0644,0.0191,0.0376,NA
"63035","23067",NA,0.1163,0.2113,0.1163,0.2083,NA
"2186","23067",NA,0.0795,0.1807,0.0795,0.1474,NA
"672","23067",NA,0.0164,0.0521,0.0164,0.0323,NA
"23476","23067",NA,0.04,0.115,0.04,0.0769,NA
"7862","23067",NA,0.0741,0.1451,0.0741,0.1379,NA
"54014","23067",NA,0,0,0,0,NA
"254065","23067",NA,0.0606,0.1155,0.0606,0.1143,NA
"990","23067",NA,0.012,0.028,0.012,0.0238,NA
"1020","23067",NA,0.0455,0.0877,0.0455,0.087,NA
"10659","23067",NA,0.0649,0.142,0.0649,0.122,NA
"1105","23067",NA,0.119,0.2152,0.119,0.2128,NA
"1106","23067",NA,0.0805,0.182,0.0805,0.1489,NA
"1107","23067",NA,0.082,0.1648,0.082,0.1515,NA
"1108","23067",NA,0.0526,0.1061,0.0526,0.1,NA
"26038","23067",NA,0.0698,0.1316,0.0698,0.1304,NA
"55636","23067",NA,0.0202,0.0732,0.0202,0.0395,NA
"57680","23067",NA,0.0642,0.1598,0.0642,0.1207,NA
"11113","23067",NA,0.0345,0.0707,0.0345,0.0667,NA
"286204","23067",NA,0,0,0,0,NA
"1387","23067",NA,0.0292,0.1105,0.0292,0.0567,NA
"1457","23067",NA,0.0462,0.0968,0.0462,0.0882,NA
"1487","23067",NA,0.0234,0.0718,0.0234,0.0457,NA
"8452","23067",NA,0.087,0.1633,0.087,0.16,NA
"8450","23067",NA,0.0303,0.0741,0.0303,0.0588,NA
"1642","23067",NA,0.0615,0.1278,0.0615,0.1159,NA
"1660","23067",NA,0.0588,0.115,0.0588,0.1111,NA
"1788","23067",NA,0.0458,0.124,0.0458,0.0876,NA
"1789","23067",NA,0.0104,0.0255,0.0104,0.0206,NA
"5977","23067",NA,0.0603,0.1542,0.0603,0.1138,NA
"8726","23067",NA,0.0635,0.1305,0.0635,0.1194,NA
"79813","23067",NA,0.057,0.166,0.057,0.1078,NA
"9775","23067",NA,0.0328,0.0682,0.0328,0.0635,NA
"55250","23067",NA,0.0556,0.1054,0.0556,0.1053,NA
"26610","23067",NA,0.037,0.0791,0.037,0.0714,NA
"2033","23067",NA,0.0349,0.128,0.0349,0.0674,NA
"2066","23067",NA,0.0282,0.0614,0.0282,0.0548,NA
"2074","23067",NA,0.0183,0.0696,0.0183,0.036,NA
"23404","23067",NA,0.05,0.1023,0.05,0.0952,NA
"51010","23067",NA,0.0156,0.0333,0.0156,0.0308,NA
"56915","23067",NA,0.0615,0.1278,0.0615,0.1159,NA
"11340","23067",NA,0.0164,0.0345,0.0164,0.0323,NA
"5393","23067",NA,0.0119,0.0277,0.0119,0.0235,NA
"2146","23067",NA,0.0625,0.1573,0.0625,0.1176,NA
"79068","23067",NA,0,0,0,0,NA
"57459","23067",NA,0.0411,0.0896,0.0411,0.0789,NA
"3054","23067",NA,0.0244,0.0477,0.0244,0.0476,NA
"9759","23067",NA,0.0391,0.1052,0.0391,0.0752,NA
"10013","23067",NA,0.0192,0.0389,0.0192,0.0377,NA
"55869","23067",NA,0.0263,0.0767,0.0263,0.0513,NA
"7290","23067",NA,0.0272,0.0781,0.0272,0.053,NA
"3141","23067",NA,0.0189,0.0383,0.0189,0.037,NA
"3192","23067",NA,0.0625,0.1291,0.0625,0.1176,NA
"10075","23067",NA,0.0532,0.1258,0.0532,0.101,NA
"8518","23067",NA,0.0119,0.0277,0.0119,0.0235,NA
"3720","23067",NA,0.0725,0.1521,0.0725,0.1351,NA
"221037","23067",NA,0.0272,0.0781,0.0272,0.053,NA
"284058","23067",NA,0.0341,0.1054,0.0341,0.0659,NA
"10524","23067",NA,0.0714,0.1414,0.0714,0.1333,NA
"7994","23067",NA,0.0219,0.0612,0.0219,0.0429,NA
"23522","23067",NA,0.0325,0.0865,0.0325,0.063,NA
"84148","23067",NA,0.0909,0.169,0.0909,0.1667,NA
"23028","23067",NA,0.0446,0.1135,0.0446,0.0855,NA
"51780","23067",NA,0.0588,0.115,0.0588,0.1111,NA
"23030","23067",NA,0.0635,0.1305,0.0635,0.1194,NA
"5927","23067",NA,0.0784,0.1512,0.0784,0.1455,NA
"10765","23067",NA,0.0755,0.147,0.0755,0.1404,NA
"8242","23067",NA,0.0476,0.1085,0.0476,0.0909,NA
"7403","23067",NA,0.0276,0.1008,0.0276,0.0536,NA
"23135","23067",NA,0.0926,0.179,0.0926,0.1695,NA
"4297","23067",NA,0.0598,0.1535,0.0598,0.1129,NA
"9757","23067",NA,0.0761,0.1761,0.0761,0.1414,NA
"58508","23067",NA,0.0972,0.2038,0.0972,0.1772,NA
"8085","23067",NA,0.0248,0.0954,0.0248,0.0484,NA
"55904","23067",NA,0.1667,0.2907,0.1667,0.2857,NA
"81887","23067",NA,0.08,0.1534,0.08,0.1481,NA
"6885","23067",NA,0.0296,0.0901,0.0296,0.0575,NA
"55777","23067",NA,0.0545,0.1369,0.0545,0.1034,NA
"4204","23067",NA,0.026,0.0978,0.026,0.0507,NA
"10943","23067",NA,0.05,0.1023,0.05,0.0952,NA
"79903","23067",NA,0.0333,0.069,0.0333,0.0645,NA
"4683","23067",NA,0.0088,0.0231,0.0088,0.0175,NA
"25836","23067",NA,0.0321,0.102,0.0321,0.0622,NA
"64324","23067",NA,0.0406,0.1315,0.0406,0.078,NA
"84081","23067",NA,0.037,0.0745,0.037,0.0714,NA
"54888","23067",NA,0.0191,0.0567,0.0191,0.0375,NA
"221078","23067",NA,0.0588,0.1118,0.0588,0.1111,NA
"8473","23067",NA,0.0256,0.05,0.0256,0.05,NA
"5062","23067",NA,0.0339,0.0698,0.0339,0.0656,NA
"55193","23067",NA,0,0,0,0,NA
"7703","23067",NA,0.0515,0.1235,0.0515,0.098,NA
"54704","23067",NA,0.0244,0.0477,0.0244,0.0476,NA
"1911","23067",NA,0.027,0.0527,0.027,0.0526,NA
"51317","23067",NA,0.12,0.2236,0.12,0.2143,NA
"23133","23067",NA,0.0455,0.0877,0.0455,0.087,NA
"55023","23067",NA,0.0685,0.1468,0.0685,0.1282,NA
"23126","23067",NA,0.0402,0.1234,0.0402,0.0773,NA
"10891","23067",NA,0.0152,0.0326,0.0152,0.0299,NA
"5515","23067",NA,0.0877,0.1725,0.0877,0.1613,NA
"10084","23067",NA,0.0326,0.0775,0.0326,0.0632,NA
"59336","23067",NA,0.0149,0.0323,0.0149,0.0294,NA
"5591","23067",NA,0,0,0,0,NA
"54496","23067",NA,0.0283,0.0711,0.0283,0.055,NA
"22827","23067",NA,0.033,0.1035,0.033,0.0638,NA
"10743","23067",NA,0.0352,0.1148,0.0352,0.068,NA
