"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
"7443","11011",NA,0.0804,0.1511,0.0804,0.1488,NA,"TLK2","VRK1","TLK2 - VRK1"
"7874","11011",NA,0.1386,0.2456,0.1386,0.2435,NA,"TLK2","USP7","TLK2 - USP7"
"55148","11011",NA,0.1194,0.2263,0.1194,0.2133,NA,"TLK2","UBR7","TLK2 - UBR7"
"7319","11011",NA,0.0738,0.1414,0.0738,0.1374,NA,"TLK2","UBE2A","TLK2 - UBE2A"
"11338","11011",NA,0.0909,0.1809,0.0909,0.1667,NA,"TLK2","U2AF2","TLK2 - U2AF2"
"8295","11011",NA,0.1416,0.2546,0.1416,0.2481,NA,"TLK2","TRRAP","TLK2 - TRRAP"
"7468","11011",NA,0.0969,0.2092,0.0969,0.1767,NA,"TLK2","NSD2","TLK2 - NSD2"
"9555","11011",NA,0.0167,0.0426,0.0167,0.0328,NA,"TLK2","MACROH2A1","TLK2 - MACROH2A1"
"8294","11011",NA,0.122,0.2182,0.122,0.2174,NA,"TLK2","H4C9","TLK2 - H4C9"
"8367","11011",NA,0.1293,0.2495,0.1293,0.2289,NA,"TLK2","H4C5","TLK2 - H4C5"
"8364","11011",NA,0.1154,0.2092,0.1154,0.2069,NA,"TLK2","H4C3","TLK2 - H4C3"
"8363","11011",NA,0.127,0.2469,0.127,0.2254,NA,"TLK2","H4C11","TLK2 - H4C11"
"3021","11011",NA,0.0988,0.1812,0.0988,0.1798,NA,"TLK2","H3-3B","TLK2 - H3-3B"
"3020","11011",NA,0.1262,0.2263,0.1262,0.2241,NA,"TLK2","H3-3A","TLK2 - H3-3A"
"3008","11011",NA,0.0896,0.1769,0.0896,0.1644,NA,"TLK2","H1-4","TLK2 - H1-4"
"7552","200424",NA,0.0889,0.1956,0.0889,0.1633,NA,"TET3","ZNF711","TET3 - ZNF711"
"9640","200424",NA,0.06,0.1257,0.06,0.1132,NA,"TET3","ZNF592","TET3 - ZNF592"
"10771","200424",NA,0.102,0.2028,0.102,0.1852,NA,"TET3","ZMYND11","TET3 - ZMYND11"
"9203","200424",NA,0.0822,0.152,0.0822,0.1519,NA,"TET3","ZMYM3","TET3 - ZMYM3"
"7750","200424",NA,0.101,0.1925,0.101,0.1835,NA,"TET3","ZMYM2","TET3 - ZMYM2"
"7704","200424",NA,0,0,0,0,NA,"TET3","ZBTB16","TET3 - ZBTB16"
"7528","200424",NA,0.1056,0.2231,0.1056,0.1911,NA,"TET3","YY1","TET3 - YY1"
"7531","200424",NA,0.0923,0.1694,0.0923,0.169,NA,"TET3","YWHAE","TET3 - YWHAE"
"51322","200424",NA,0.1111,0.2249,0.1111,0.2,NA,"TET3","WAC","TET3 - WAC"
"7443","200424",NA,0.0686,0.1348,0.0686,0.1284,NA,"TET3","VRK1","TET3 - VRK1"
"7874","200424",NA,0.1705,0.3018,0.1705,0.2913,NA,"TET3","USP7","TET3 - USP7"
"55148","200424",NA,0.1053,0.1947,0.1053,0.1905,NA,"TET3","UBR7","TET3 - UBR7"
"7319","200424",NA,0.0818,0.1622,0.0818,0.1513,NA,"TET3","UBE2A","TET3 - UBE2A"
"11338","200424",NA,0.0909,0.1729,0.0909,0.1667,NA,"TET3","U2AF2","TET3 - U2AF2"
"8295","200424",NA,0.0935,0.1825,0.0935,0.1709,NA,"TET3","TRRAP","TET3 - TRRAP"
"11011","200424",NA,0.2055,0.3441,0.2055,0.3409,NA,"TET3","TLK2","TET3 - TLK2"
"7468","200424",NA,0.0914,0.2147,0.0914,0.1675,NA,"TET3","NSD2","TET3 - NSD2"
"9555","200424",NA,0.0208,0.0489,0.0208,0.0408,NA,"TET3","MACROH2A1","TET3 - MACROH2A1"
"8294","200424",NA,0.0526,0.1001,0.0526,0.1,NA,"TET3","H4C9","TET3 - H4C9"
"8367","200424",NA,0.0769,0.1657,0.0769,0.1429,NA,"TET3","H4C5","TET3 - H4C5"
"8364","200424",NA,0.0714,0.1333,0.0714,0.1333,NA,"TET3","H4C3","TET3 - H4C3"
"8363","200424",NA,0.0926,0.177,0.0926,0.1695,NA,"TET3","H4C11","TET3 - H4C11"
"3021","200424",NA,0.1159,0.2078,0.1159,0.2078,NA,"TET3","H3-3B","TET3 - H3-3B"
"3020","200424",NA,0.1429,0.2596,0.1429,0.25,NA,"TET3","H3-3A","TET3 - H3-3A"
"3008","200424",NA,0.1296,0.2368,0.1296,0.2295,NA,"TET3","H1-4","TET3 - H1-4"
"7552","79718",NA,0.04,0.1382,0.04,0.0769,NA,"TBL1XR1","ZNF711","TBL1XR1 - ZNF711"
"9640","79718",NA,0.0308,0.0947,0.0308,0.0597,NA,"TBL1XR1","ZNF592","TBL1XR1 - ZNF592"
"10771","79718",NA,0.0385,0.1146,0.0385,0.0741,NA,"TBL1XR1","ZMYND11","TBL1XR1 - ZMYND11"
"9203","79718",NA,0.0596,0.1288,0.0596,0.1125,NA,"TBL1XR1","ZMYM3","TBL1XR1 - ZMYM3"
"7750","79718",NA,0.1243,0.2285,0.1243,0.2211,NA,"TBL1XR1","ZMYM2","TBL1XR1 - ZMYM2"
"7704","79718",NA,0.3025,0.55,0.3025,0.4645,NA,"TBL1XR1","ZBTB16","TBL1XR1 - ZBTB16"
"7528","79718",NA,0.0818,0.1513,0.0818,0.1513,NA,"TBL1XR1","YY1","TBL1XR1 - YY1"
"7531","79718",NA,0.0629,0.1436,0.0629,0.1184,NA,"TBL1XR1","YWHAE","TBL1XR1 - YWHAE"
"51322","79718",NA,0.1333,0.236,0.1333,0.2353,NA,"TBL1XR1","WAC","TBL1XR1 - WAC"
"7443","79718",NA,0.0556,0.1088,0.0556,0.1053,NA,"TBL1XR1","VRK1","TBL1XR1 - VRK1"
"7874","79718",NA,0.1152,0.216,0.1152,0.2065,NA,"TBL1XR1","USP7","TBL1XR1 - USP7"
"55148","79718",NA,0.0746,0.1833,0.0746,0.1389,NA,"TBL1XR1","UBR7","TBL1XR1 - UBR7"
"7319","79718",NA,0.1236,0.2241,0.1236,0.22,NA,"TBL1XR1","UBE2A","TBL1XR1 - UBE2A"
"11338","79718",NA,0.0444,0.1173,0.0444,0.0851,NA,"TBL1XR1","U2AF2","TBL1XR1 - U2AF2"
"8295","79718",NA,0.1186,0.2166,0.1186,0.2121,NA,"TBL1XR1","TRRAP","TBL1XR1 - TRRAP"
"11011","79718",NA,0.1342,0.2593,0.1342,0.2367,NA,"TBL1XR1","TLK2","TBL1XR1 - TLK2"
"200424","79718",NA,0.0828,0.1784,0.0828,0.1529,NA,"TBL1XR1","TET3","TBL1XR1 - TET3"
"7468","79718",NA,0.0881,0.1641,0.0881,0.162,NA,"TBL1XR1","NSD2","TBL1XR1 - NSD2"
"9555","79718",NA,0,0,0,0,NA,"TBL1XR1","MACROH2A1","TBL1XR1 - MACROH2A1"
"8294","79718",NA,0.0805,0.1697,0.0805,0.1491,NA,"TBL1XR1","H4C9","TBL1XR1 - H4C9"
"8367","79718",NA,0.1298,0.2298,0.1298,0.2298,NA,"TBL1XR1","H4C5","TBL1XR1 - H4C5"
"8364","79718",NA,0.0612,0.1356,0.0612,0.1154,NA,"TBL1XR1","H4C3","TBL1XR1 - H4C3"
"8363","79718",NA,0.0769,0.2,0.0769,0.1429,NA,"TBL1XR1","H4C11","TBL1XR1 - H4C11"
"3021","79718",NA,0.0822,0.1761,0.0822,0.1519,NA,"TBL1XR1","H3-3B","TBL1XR1 - H3-3B"
"3020","79718",NA,0.1078,0.2031,0.1078,0.1946,NA,"TBL1XR1","H3-3A","TBL1XR1 - H3-3A"
"3008","79718",NA,0.0758,0.1911,0.0758,0.1408,NA,"TBL1XR1","H1-4","TBL1XR1 - H1-4"
"7552","129685",NA,0.0833,0.1557,0.0833,0.1538,NA,"TAF8","ZNF711","TAF8 - ZNF711"
"9640","129685",NA,0.0345,0.0667,0.0345,0.0667,NA,"TAF8","ZNF592","TAF8 - ZNF592"
"10771","129685",NA,0.1481,0.2582,0.1481,0.2581,NA,"TAF8","ZMYND11","TAF8 - ZMYND11"
"9203","129685",NA,0.037,0.0806,0.037,0.0714,NA,"TAF8","ZMYM3","TAF8 - ZMYM3"
"7750","129685",NA,0.0361,0.0919,0.0361,0.0698,NA,"TAF8","ZMYM2","TAF8 - ZMYM2"
"7704","129685",NA,0,0,0,0,NA,"TAF8","ZBTB16","TAF8 - ZBTB16"
"7528","129685",NA,0.0469,0.142,0.0469,0.0896,NA,"TAF8","YY1","TAF8 - YY1"
"7531","129685",NA,0.0213,0.0449,0.0213,0.0417,NA,"TAF8","YWHAE","TAF8 - YWHAE"
"51322","129685",NA,0.0354,0.1023,0.0354,0.0684,NA,"TAF8","WAC","TAF8 - WAC"
"7443","129685",NA,0.075,0.1839,0.075,0.1395,NA,"TAF8","VRK1","TAF8 - VRK1"
"7874","129685",NA,0.0526,0.1281,0.0526,0.1,NA,"TAF8","USP7","TAF8 - USP7"
"55148","129685",NA,0.1111,0.2066,0.1111,0.2,NA,"TAF8","UBR7","TAF8 - UBR7"
"7319","129685",NA,0.0213,0.0574,0.0213,0.0417,NA,"TAF8","UBE2A","TAF8 - UBE2A"
"11338","129685",NA,0.0571,0.1101,0.0571,0.1081,NA,"TAF8","U2AF2","TAF8 - U2AF2"
"8295","129685",NA,0.033,0.0871,0.033,0.0638,NA,"TAF8","TRRAP","TAF8 - TRRAP"
"11011","129685",NA,0.0656,0.1461,0.0656,0.1231,NA,"TAF8","TLK2","TAF8 - TLK2"
"200424","129685",NA,0.1277,0.2513,0.1277,0.2264,NA,"TAF8","TET3","TAF8 - TET3"
"79718","129685",NA,0.0388,0.1183,0.0388,0.0746,NA,"TAF8","TBL1XR1","TAF8 - TBL1XR1"
"7468","129685",NA,0.0286,0.1005,0.0286,0.0556,NA,"TAF8","NSD2","TAF8 - NSD2"
"9555","129685",NA,0,0,0,0,NA,"TAF8","MACROH2A1","TAF8 - MACROH2A1"
"8294","129685",NA,0.0364,0.0797,0.0364,0.0702,NA,"TAF8","H4C9","TAF8 - H4C9"
"8367","129685",NA,0.0397,0.1199,0.0397,0.0763,NA,"TAF8","H4C5","TAF8 - H4C5"
"8364","129685",NA,0.04,0.0849,0.04,0.0769,NA,"TAF8","H4C3","TAF8 - H4C3"
"8363","129685",NA,0.0909,0.169,0.0909,0.1667,NA,"TAF8","H4C11","TAF8 - H4C11"
"3021","129685",NA,0.0588,0.124,0.0588,0.1111,NA,"TAF8","H3-3B","TAF8 - H3-3B"
"3020","129685",NA,0.0658,0.1589,0.0658,0.1235,NA,"TAF8","H3-3A","TAF8 - H3-3A"
"3008","129685",NA,0.0857,0.1615,0.0857,0.1579,NA,"TAF8","H1-4","TAF8 - H1-4"
"7552","6878",NA,0.0246,0.0847,0.0246,0.048,NA,"TAF6","ZNF711","TAF6 - ZNF711"
"9640","6878",NA,0.0488,0.1451,0.0488,0.093,NA,"TAF6","ZNF592","TAF6 - ZNF592"
"10771","6878",NA,0.04,0.1171,0.04,0.0769,NA,"TAF6","ZMYND11","TAF6 - ZMYND11"
"9203","6878",NA,0.0764,0.1609,0.0764,0.1419,NA,"TAF6","ZMYM3","TAF6 - ZMYM3"
"7750","6878",NA,0.1212,0.2223,0.1212,0.2162,NA,"TAF6","ZMYM2","TAF6 - ZMYM2"
"7704","6878",NA,0,0,0,0,NA,"TAF6","ZBTB16","TAF6 - ZBTB16"
"7528","6878",NA,0.0837,0.1545,0.0837,0.1545,NA,"TAF6","YY1","TAF6 - YY1"
"7531","6878",NA,0.0889,0.1956,0.0889,0.1633,NA,"TAF6","YWHAE","TAF6 - YWHAE"
"51322","6878",NA,0.1368,0.2411,0.1368,0.2407,NA,"TAF6","WAC","TAF6 - WAC"
"7443","6878",NA,0.0694,0.1334,0.0694,0.1297,NA,"TAF6","VRK1","TAF6 - VRK1"
"7874","6878",NA,0.1401,0.2556,0.1401,0.2458,NA,"TAF6","USP7","TAF6 - USP7"
"55148","6878",NA,0.0945,0.2248,0.0945,0.1727,NA,"TAF6","UBR7","TAF6 - UBR7"
"7319","6878",NA,0.1337,0.2393,0.1337,0.2359,NA,"TAF6","UBE2A","TAF6 - UBE2A"
"11338","6878",NA,0.0543,0.1398,0.0543,0.1029,NA,"TAF6","U2AF2","TAF6 - U2AF2"
"8295","6878",NA,0.1557,0.274,0.1557,0.2694,NA,"TAF6","TRRAP","TAF6 - TRRAP"
"11011","6878",NA,0.1156,0.2252,0.1156,0.2073,NA,"TAF6","TLK2","TAF6 - TLK2"
"200424","6878",NA,0.1176,0.2431,0.1176,0.2105,NA,"TAF6","TET3","TAF6 - TET3"
"79718","6878",NA,0.1095,0.1975,0.1095,0.1974,NA,"TAF6","TBL1XR1","TAF6 - TBL1XR1"
"129685","6878",NA,0.0403,0.1209,0.0403,0.0775,NA,"TAF6","TAF8","TAF6 - TAF8"
"7468","6878",NA,0.1872,0.3208,0.1872,0.3154,NA,"TAF6","NSD2","TAF6 - NSD2"
"9555","6878",NA,0.0331,0.113,0.0331,0.064,NA,"TAF6","MACROH2A1","TAF6 - MACROH2A1"
"8294","6878",NA,0.0833,0.1734,0.0833,0.1538,NA,"TAF6","H4C9","TAF6 - H4C9"
"8367","6878",NA,0.1111,0.2,0.1111,0.2,NA,"TAF6","H4C5","TAF6 - H4C5"
"8364","6878",NA,0.0709,0.154,0.0709,0.1325,NA,"TAF6","H4C3","TAF6 - H4C3"
"8363","6878",NA,0.063,0.1635,0.063,0.1185,NA,"TAF6","H4C11","TAF6 - H4C11"
"3021","6878",NA,0.0699,0.15,0.0699,0.1307,NA,"TAF6","H3-3B","TAF6 - H3-3B"
"3020","6878",NA,0.1465,0.2652,0.1465,0.2556,NA,"TAF6","H3-3A","TAF6 - H3-3A"
"3008","6878",NA,0.062,0.1562,0.062,0.1168,NA,"TAF6","H1-4","TAF6 - H1-4"
"7552","6874",NA,0.0577,0.1818,0.0577,0.1091,NA,"TAF4","ZNF711","TAF4 - ZNF711"
"9640","6874",NA,0.0459,0.1297,0.0459,0.0877,NA,"TAF4","ZNF592","TAF4 - ZNF592"
"10771","6874",NA,0.055,0.1508,0.055,0.1043,NA,"TAF4","ZMYND11","TAF4 - ZMYND11"
"9203","6874",NA,0.0853,0.1727,0.0853,0.1571,NA,"TAF4","ZMYM3","TAF4 - ZMYM3"
"7750","6874",NA,0.1565,0.2743,0.1565,0.2706,NA,"TAF4","ZMYM2","TAF4 - ZMYM2"
"7704","6874",NA,0,0,0,0,NA,"TAF4","ZBTB16","TAF4 - ZBTB16"
"7528","6874",NA,0.0955,0.1751,0.0955,0.1743,NA,"TAF4","YY1","TAF4 - YY1"
"7531","6874",NA,0.082,0.175,0.082,0.1515,NA,"TAF4","YWHAE","TAF4 - YWHAE"
"51322","6874",NA,0.0924,0.1692,0.0924,0.1692,NA,"TAF4","WAC","TAF4 - WAC"
"7443","6874",NA,0.0559,0.1073,0.0559,0.1059,NA,"TAF4","VRK1","TAF4 - VRK1"
"7874","6874",NA,0.1156,0.2119,0.1156,0.2073,NA,"TAF4","USP7","TAF4 - USP7"
"55148","6874",NA,0.069,0.1608,0.069,0.129,NA,"TAF4","UBR7","TAF4 - UBR7"
"7319","6874",NA,0.0909,0.1675,0.0909,0.1667,NA,"TAF4","UBE2A","TAF4 - UBE2A"
"11338","6874",NA,0.1,0.2357,0.1,0.1818,NA,"TAF4","U2AF2","TAF4 - U2AF2"
"8295","6874",NA,0.1484,0.2601,0.1484,0.2584,NA,"TAF4","TRRAP","TAF4 - TRRAP"
"11011","6874",NA,0.1203,0.2274,0.1203,0.2148,NA,"TAF4","TLK2","TAF4 - TLK2"
"200424","6874",NA,0.0703,0.1467,0.0703,0.1314,NA,"TAF4","TET3","TAF4 - TET3"
"79718","6874",NA,0.1179,0.2119,0.1179,0.211,NA,"TAF4","TBL1XR1","TAF4 - TBL1XR1"
"129685","6874",NA,0.027,0.0778,0.027,0.0526,NA,"TAF4","TAF8","TAF4 - TAF8"
"6878","6874",NA,0.1211,0.2165,0.1211,0.216,NA,"TAF4","TAF6","TAF4 - TAF6"
"7468","6874",NA,0.0954,0.18,0.0954,0.1742,NA,"TAF4","NSD2","TAF4 - NSD2"
"9555","6874",NA,0.0092,0.0303,0.0092,0.0182,NA,"TAF4","MACROH2A1","TAF4 - MACROH2A1"
"8294","6874",NA,0.1102,0.2171,0.1102,0.1986,NA,"TAF4","H4C9","TAF4 - H4C9"
"8367","6874",NA,0.1944,0.3266,0.1944,0.3256,NA,"TAF4","H4C5","TAF4 - H4C5"
"8364","6874",NA,0.0709,0.1487,0.0709,0.1324,NA,"TAF4","H4C3","TAF4 - H4C3"
"8363","6874",NA,0.0811,0.1974,0.0811,0.15,NA,"TAF4","H4C11","TAF4 - H4C11"
"3021","6874",NA,0.0455,0.0966,0.0455,0.087,NA,"TAF4","H3-3B","TAF4 - H3-3B"
"3020","6874",NA,0.1538,0.2722,0.1538,0.2667,NA,"TAF4","H3-3A","TAF4 - H3-3A"
"3008","6874",NA,0.0167,0.0419,0.0167,0.0328,NA,"TAF4","H1-4","TAF4 - H1-4"
"7552","6873",NA,0.0625,0.1257,0.0625,0.1176,NA,"TAF2","ZNF711","TAF2 - ZNF711"
"9640","6873",NA,0.0857,0.1615,0.0857,0.1579,NA,"TAF2","ZNF592","TAF2 - ZNF592"
"10771","6873",NA,0.0541,0.1043,0.0541,0.1026,NA,"TAF2","ZMYND11","TAF2 - ZMYND11"
"9203","6873",NA,0.0667,0.1303,0.0667,0.125,NA,"TAF2","ZMYM3","TAF2 - ZMYM3"
"7750","6873",NA,0.0444,0.099,0.0444,0.0851,NA,"TAF2","ZMYM2","TAF2 - ZMYM2"
"7704","6873",NA,0,0,0,0,NA,"TAF2","ZBTB16","TAF2 - ZBTB16"
"7528","6873",NA,0.0519,0.1338,0.0519,0.0986,NA,"TAF2","YY1","TAF2 - YY1"
"7531","6873",NA,0.037,0.0726,0.037,0.0714,NA,"TAF2","YWHAE","TAF2 - YWHAE"
"51322","6873",NA,0.0504,0.1239,0.0504,0.096,NA,"TAF2","WAC","TAF2 - WAC"
"7443","6873",NA,0.093,0.198,0.093,0.1702,NA,"TAF2","VRK1","TAF2 - VRK1"
"7874","6873",NA,0.1,0.2069,0.1,0.1818,NA,"TAF2","USP7","TAF2 - USP7"
"55148","6873",NA,0.0435,0.0834,0.0435,0.0833,NA,"TAF2","UBR7","TAF2 - UBR7"
"7319","6873",NA,0.04,0.0927,0.04,0.0769,NA,"TAF2","UBE2A","TAF2 - UBE2A"
"11338","6873",NA,0.125,0.2223,0.125,0.2222,NA,"TAF2","U2AF2","TAF2 - U2AF2"
"8295","6873",NA,0.0851,0.1877,0.0851,0.1569,NA,"TAF2","TRRAP","TAF2 - TRRAP"
"11011","6873",NA,0.058,0.118,0.058,0.1096,NA,"TAF2","TLK2","TAF2 - TLK2"
"200424","6873",NA,0.0893,0.1691,0.0893,0.1639,NA,"TAF2","TET3","TAF2 - TET3"
"79718","6873",NA,0.0365,0.0956,0.0365,0.0704,NA,"TAF2","TBL1XR1","TAF2 - TBL1XR1"
"129685","6873",NA,0.0857,0.1615,0.0857,0.1579,NA,"TAF2","TAF8","TAF2 - TAF8"
"6878","6873",NA,0.0379,0.0976,0.0379,0.073,NA,"TAF2","TAF6","TAF2 - TAF6"
"6874","6873",NA,0.0339,0.0838,0.0339,0.0656,NA,"TAF2","TAF4","TAF2 - TAF4"
"7468","6873",NA,0.033,0.0974,0.033,0.0638,NA,"TAF2","NSD2","TAF2 - NSD2"
"9555","6873",NA,0,0,0,0,NA,"TAF2","MACROH2A1","TAF2 - MACROH2A1"
"8294","6873",NA,0.0484,0.0965,0.0484,0.0923,NA,"TAF2","H4C9","TAF2 - H4C9"
"8367","6873",NA,0.053,0.1355,0.053,0.1007,NA,"TAF2","H4C5","TAF2 - H4C5"
"8364","6873",NA,0.0345,0.0686,0.0345,0.0667,NA,"TAF2","H4C3","TAF2 - H4C3"
"8363","6873",NA,0.1,0.182,0.1,0.1818,NA,"TAF2","H4C11","TAF2 - H4C11"
"3021","6873",NA,0.0508,0.1002,0.0508,0.0968,NA,"TAF2","H3-3B","TAF2 - H3-3B"
"3020","6873",NA,0.0723,0.154,0.0723,0.1348,NA,"TAF2","H3-3A","TAF2 - H3-3A"
"3008","6873",NA,0.0455,0.087,0.0455,0.087,NA,"TAF2","H1-4","TAF2 - H1-4"
"7552","6872",NA,0.0811,0.2599,0.0811,0.15,NA,"TAF1","ZNF711","TAF1 - ZNF711"
"9640","6872",NA,0.042,0.1237,0.042,0.0806,NA,"TAF1","ZNF592","TAF1 - ZNF592"
"10771","6872",NA,0.0331,0.0958,0.0331,0.064,NA,"TAF1","ZMYND11","TAF1 - ZMYND11"
"9203","6872",NA,0.087,0.1795,0.087,0.16,NA,"TAF1","ZMYM3","TAF1 - ZMYM3"
"7750","6872",NA,0.1111,0.2046,0.1111,0.2,NA,"TAF1","ZMYM2","TAF1 - ZMYM2"
"7704","6872",NA,0,0,0,0,NA,"TAF1","ZBTB16","TAF1 - ZBTB16"
"7528","6872",NA,0.1122,0.2019,0.1122,0.2018,NA,"TAF1","YY1","TAF1 - YY1"
"7531","6872",NA,0.1008,0.2168,0.1008,0.1831,NA,"TAF1","YWHAE","TAF1 - YWHAE"
"51322","6872",NA,0.1788,0.3035,0.1788,0.3033,NA,"TAF1","WAC","TAF1 - WAC"
"7443","6872",NA,0.0651,0.125,0.0651,0.1222,NA,"TAF1","VRK1","TAF1 - VRK1"
"7874","6872",NA,0.1373,0.2495,0.1373,0.2414,NA,"TAF1","USP7","TAF1 - USP7"
"55148","6872",NA,0.072,0.1724,0.072,0.1343,NA,"TAF1","UBR7","TAF1 - UBR7"
"7319","6872",NA,0.0857,0.1596,0.0857,0.1579,NA,"TAF1","UBE2A","TAF1 - UBE2A"
"11338","6872",NA,0.0738,0.1838,0.0738,0.1374,NA,"TAF1","U2AF2","TAF1 - U2AF2"
"8295","6872",NA,0.1394,0.2479,0.1394,0.2447,NA,"TAF1","TRRAP","TAF1 - TRRAP"
"11011","6872",NA,0.1606,0.298,0.1606,0.2767,NA,"TAF1","TLK2","TAF1 - TLK2"
"200424","6872",NA,0.1484,0.2952,0.1484,0.2585,NA,"TAF1","TET3","TAF1 - TET3"
"79718","6872",NA,0.0857,0.158,0.0857,0.1579,NA,"TAF1","TBL1XR1","TAF1 - TBL1XR1"
"129685","6872",NA,0.0333,0.0989,0.0333,0.0645,NA,"TAF1","TAF8","TAF1 - TAF8"
"6878","6872",NA,0.132,0.2332,0.132,0.2332,NA,"TAF1","TAF6","TAF1 - TAF6"
"6874","6872",NA,0.1064,0.1925,0.1064,0.1923,NA,"TAF1","TAF4","TAF1 - TAF4"
"6873","6872",NA,0.056,0.1398,0.056,0.1061,NA,"TAF1","TAF2","TAF1 - TAF2"
"7468","6872",NA,0.1184,0.2162,0.1184,0.2117,NA,"TAF1","NSD2","TAF1 - NSD2"
"9555","6872",NA,0,0,0,0,NA,"TAF1","MACROH2A1","TAF1 - MACROH2A1"
"8294","6872",NA,0.0863,0.1774,0.0863,0.1589,NA,"TAF1","H4C9","TAF1 - H4C9"
"8367","6872",NA,0.148,0.2579,0.148,0.2578,NA,"TAF1","H4C5","TAF1 - H4C5"
"8364","6872",NA,0.0504,0.1102,0.0504,0.0959,NA,"TAF1","H4C3","TAF1 - H4C3"
"8363","6872",NA,0.0484,0.1254,0.0484,0.0923,NA,"TAF1","H4C11","TAF1 - H4C11"
"3021","6872",NA,0.0725,0.1534,0.0725,0.1351,NA,"TAF1","H3-3B","TAF1 - H3-3B"
"3020","6872",NA,0.1438,0.2594,0.1438,0.2514,NA,"TAF1","H3-3A","TAF1 - H3-3A"
"3008","6872",NA,0.0394,0.0999,0.0394,0.0758,NA,"TAF1","H1-4","TAF1 - H1-4"
"7552","23512",NA,0.0455,0.1188,0.0455,0.087,NA,"SUZ12","ZNF711","SUZ12 - ZNF711"
"9640","23512",NA,0.0282,0.0678,0.0282,0.0548,NA,"SUZ12","ZNF592","SUZ12 - ZNF592"
"10771","23512",NA,0.0278,0.0657,0.0278,0.0541,NA,"SUZ12","ZMYND11","SUZ12 - ZMYND11"
"9203","23512",NA,0.0421,0.082,0.0421,0.0808,NA,"SUZ12","ZMYM3","SUZ12 - ZMYM3"
"7750","23512",NA,0.075,0.1402,0.075,0.1395,NA,"SUZ12","ZMYM2","SUZ12 - ZMYM2"
"7704","23512",NA,0,0,0,0,NA,"SUZ12","ZBTB16","SUZ12 - ZBTB16"
"7528","23512",NA,0.0599,0.1204,0.0599,0.113,NA,"SUZ12","YY1","SUZ12 - YY1"
"7531","23512",NA,0.0706,0.1371,0.0706,0.1319,NA,"SUZ12","YWHAE","SUZ12 - YWHAE"
"51322","23512",NA,0.0526,0.104,0.0526,0.1,NA,"SUZ12","WAC","SUZ12 - WAC"
"7443","23512",NA,0.0574,0.1091,0.0574,0.1085,NA,"SUZ12","VRK1","SUZ12 - VRK1"
"7874","23512",NA,0.0513,0.0977,0.0513,0.0976,NA,"SUZ12","USP7","SUZ12 - USP7"
"55148","23512",NA,0.1067,0.2101,0.1067,0.1928,NA,"SUZ12","UBR7","SUZ12 - UBR7"
"7319","23512",NA,0.0611,0.1167,0.0611,0.1151,NA,"SUZ12","UBE2A","SUZ12 - UBE2A"
"11338","23512",NA,0.0526,0.112,0.0526,0.1,NA,"SUZ12","U2AF2","SUZ12 - U2AF2"
"8295","23512",NA,0.0873,0.1625,0.0873,0.1606,NA,"SUZ12","TRRAP","SUZ12 - TRRAP"
"11011","23512",NA,0.0909,0.1671,0.0909,0.1667,NA,"SUZ12","TLK2","SUZ12 - TLK2"
"200424","23512",NA,0.1034,0.1917,0.1034,0.1875,NA,"SUZ12","TET3","SUZ12 - TET3"
"79718","23512",NA,0.0663,0.1324,0.0663,0.1243,NA,"SUZ12","TBL1XR1","SUZ12 - TBL1XR1"
"129685","23512",NA,0.058,0.1356,0.058,0.1096,NA,"SUZ12","TAF8","SUZ12 - TAF8"
"6878","23512",NA,0.0818,0.1599,0.0818,0.1512,NA,"SUZ12","TAF6","SUZ12 - TAF6"
"6874","23512",NA,0.0979,0.1848,0.0979,0.1783,NA,"SUZ12","TAF4","SUZ12 - TAF4"
"6873","23512",NA,0.0385,0.0821,0.0385,0.0741,NA,"SUZ12","TAF2","SUZ12 - TAF2"
"6872","23512",NA,0.0844,0.1635,0.0844,0.1557,NA,"SUZ12","TAF1","SUZ12 - TAF1"
"7468","23512",NA,0.067,0.1431,0.067,0.1256,NA,"SUZ12","NSD2","SUZ12 - NSD2"
"9555","23512",NA,0.0455,0.1188,0.0455,0.087,NA,"SUZ12","MACROH2A1","SUZ12 - MACROH2A1"
"8294","23512",NA,0.1364,0.2431,0.1364,0.24,NA,"SUZ12","H4C9","SUZ12 - H4C9"
"8367","23512",NA,0.0545,0.1097,0.0545,0.1034,NA,"SUZ12","H4C5","SUZ12 - H4C5"
"8364","23512",NA,0.044,0.0863,0.044,0.0842,NA,"SUZ12","H4C3","SUZ12 - H4C3"
"8363","23512",NA,0.0395,0.086,0.0395,0.0759,NA,"SUZ12","H4C11","SUZ12 - H4C11"
"3021","23512",NA,0.1149,0.2103,0.1149,0.2062,NA,"SUZ12","H3-3B","SUZ12 - H3-3B"
"3020","23512",NA,0.1273,0.2263,0.1273,0.2258,NA,"SUZ12","H3-3A","SUZ12 - H3-3A"
"3008","23512",NA,0.125,0.2464,0.125,0.2222,NA,"SUZ12","H1-4","SUZ12 - H1-4"
"7552","11198",NA,0.0597,0.1557,0.0597,0.1127,NA,"SUPT16H","ZNF711","SUPT16H - ZNF711"
"9640","11198",NA,0.0417,0.1,0.0417,0.08,NA,"SUPT16H","ZNF592","SUPT16H - ZNF592"
