"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
6601,6418,NA,0.1415,0.2619,0.1415,0.2479,NA,"SET","SMARCC2","SET - SMARCC2"
6599,6418,NA,0.0222,0.0698,0.0222,0.0435,NA,"SET","SMARCC1","SET - SMARCC1"
6598,6418,NA,0.0741,0.1808,0.0741,0.1379,NA,"SET","SMARCB1","SET - SMARCB1"
6597,6418,NA,0.1282,0.2456,0.1282,0.2273,NA,"SET","SMARCA4","SET - SMARCA4"
6595,6418,NA,0.1207,0.2643,0.1207,0.2154,NA,"SET","SMARCA2","SET - SMARCA2"
23309,6418,NA,0.0339,0.0698,0.0339,0.0656,NA,"SET","SIN3B","SET - SIN3B"
25942,6418,NA,0.113,0.2501,0.113,0.203,NA,"SET","SIN3A","SET - SIN3A"
23451,6418,NA,0,0,0,0,NA,"SET","SF3B1","SET - SF3B1"
55209,6418,NA,0.1368,0.248,0.1368,0.2407,NA,"SET","SETD5","SET - SETD5"
29072,6418,NA,0.1489,0.2671,0.1489,0.2593,NA,"SET","SETD2","SET - SETD2"
23067,6418,NA,0.0702,0.1397,0.0702,0.1311,NA,"SET","SETD1B","SET - SETD1B"
9739,6418,NA,0.1667,0.2858,0.1667,0.2857,NA,"SET","SETD1A","SET - SETD1A"
7468,6418,NA,0.0821,0.1916,0.0821,0.1517,NA,"SET","NSD2","SET - NSD2"
9555,6418,NA,0,0,0,0,NA,"SET","MACROH2A1","SET - MACROH2A1"
51111,6418,NA,0.1,0.1822,0.1,0.1818,NA,"SET","KMT5B","SET - KMT5B"
8294,6418,NA,0.1644,0.2825,0.1644,0.2824,NA,"SET","H4C9","SET - H4C9"
8367,6418,NA,0.1357,0.2732,0.1357,0.239,NA,"SET","H4C5","SET - H4C5"
8364,6418,NA,0.1429,0.2501,0.1429,0.25,NA,"SET","H4C3","SET - H4C3"
8363,6418,NA,0.1429,0.2605,0.1429,0.25,NA,"SET","H4C11","SET - H4C11"
3021,6418,NA,0.0933,0.1707,0.0933,0.1707,NA,"SET","H3-3B","SET - H3-3B"
3020,6418,NA,0.1613,0.2862,0.1613,0.2778,NA,"SET","H3-3A","SET - H3-3A"
3008,6418,NA,0.0806,0.1531,0.0806,0.1493,NA,"SET","H1-4","SET - H1-4"
7552,23314,NA,0.038,0.1354,0.038,0.0732,NA,"SATB2","ZNF711","SATB2 - ZNF711"
9640,23314,NA,0.0311,0.1051,0.0311,0.0602,NA,"SATB2","ZNF592","SATB2 - ZNF592"
10771,23314,NA,0.0497,0.1534,0.0497,0.0947,NA,"SATB2","ZMYND11","SATB2 - ZMYND11"
9203,23314,NA,0.0718,0.1613,0.0718,0.134,NA,"SATB2","ZMYM3","SATB2 - ZMYM3"
7750,23314,NA,0.1546,0.2857,0.1546,0.2679,NA,"SATB2","ZMYM2","SATB2 - ZMYM2"
7704,23314,NA,0.0054,0.0136,0.0054,0.0107,NA,"SATB2","ZBTB16","SATB2 - ZBTB16"
7528,23314,NA,0.1775,0.3033,0.1775,0.3015,NA,"SATB2","YY1","SATB2 - YY1"
7531,23314,NA,0.0952,0.2267,0.0952,0.1739,NA,"SATB2","YWHAE","SATB2 - YWHAE"
51322,23314,NA,0.1644,0.2873,0.1644,0.2824,NA,"SATB2","WAC","SATB2 - WAC"
7443,23314,NA,0.0599,0.119,0.0599,0.113,NA,"SATB2","VRK1","SATB2 - VRK1"
7874,23314,NA,0.1421,0.2705,0.1421,0.2488,NA,"SATB2","USP7","SATB2 - USP7"
55148,23314,NA,0.0788,0.2036,0.0788,0.1461,NA,"SATB2","UBR7","SATB2 - UBR7"
7319,23314,NA,0.1143,0.2144,0.1143,0.2051,NA,"SATB2","UBE2A","SATB2 - UBE2A"
11338,23314,NA,0.0536,0.1436,0.0536,0.1017,NA,"SATB2","U2AF2","SATB2 - U2AF2"
8295,23314,NA,0.1592,0.2876,0.1592,0.2747,NA,"SATB2","TRRAP","SATB2 - TRRAP"
11011,23314,NA,0.1333,0.2683,0.1333,0.2353,NA,"SATB2","TLK2","SATB2 - TLK2"
200424,23314,NA,0.1235,0.2702,0.1235,0.2199,NA,"SATB2","TET3","SATB2 - TET3"
79718,23314,NA,0.1429,0.2515,0.1429,0.25,NA,"SATB2","TBL1XR1","SATB2 - TBL1XR1"
129685,23314,NA,0.05,0.1579,0.05,0.0952,NA,"SATB2","TAF8","SATB2 - TAF8"
6878,23314,NA,0.1667,0.2884,0.1667,0.2857,NA,"SATB2","TAF6","SATB2 - TAF6"
6874,23314,NA,0.156,0.2753,0.156,0.2698,NA,"SATB2","TAF4","SATB2 - TAF4"
6873,23314,NA,0.0473,0.1277,0.0473,0.0904,NA,"SATB2","TAF2","SATB2 - TAF2"
6872,23314,NA,0.1385,0.2461,0.1385,0.2433,NA,"SATB2","TAF1","SATB2 - TAF1"
23512,23314,NA,0.0995,0.2013,0.0995,0.181,NA,"SATB2","SUZ12","SATB2 - SUZ12"
11198,23314,NA,0.1444,0.2768,0.1444,0.2523,NA,"SATB2","SUPT16H","SATB2 - SUPT16H"
10847,23314,NA,0.1872,0.3165,0.1872,0.3154,NA,"SATB2","SRCAP","SATB2 - SRCAP"
8405,23314,NA,0.1263,0.2398,0.1263,0.2242,NA,"SATB2","SPOP","SATB2 - SPOP"
23013,23314,NA,0.1769,0.3007,0.1769,0.3007,NA,"SATB2","SPEN","SATB2 - SPEN"
6605,23314,NA,0.1127,0.2026,0.1127,0.2026,NA,"SATB2","SMARCE1","SATB2 - SMARCE1"
6603,23314,NA,0.0393,0.0977,0.0393,0.0757,NA,"SATB2","SMARCD2","SATB2 - SMARCD2"
6602,23314,NA,0.1626,0.2913,0.1626,0.2797,NA,"SATB2","SMARCD1","SATB2 - SMARCD1"
6601,23314,NA,0.1608,0.2911,0.1608,0.2771,NA,"SATB2","SMARCC2","SATB2 - SMARCC2"
6599,23314,NA,0.013,0.0728,0.013,0.0256,NA,"SATB2","SMARCC1","SATB2 - SMARCC1"
6598,23314,NA,0.1176,0.212,0.1176,0.2105,NA,"SATB2","SMARCB1","SATB2 - SMARCB1"
6597,23314,NA,0.1579,0.2815,0.1579,0.2727,NA,"SATB2","SMARCA4","SATB2 - SMARCA4"
6595,23314,NA,0.1509,0.2623,0.1509,0.2623,NA,"SATB2","SMARCA2","SATB2 - SMARCA2"
23309,23314,NA,0.0556,0.1638,0.0556,0.1053,NA,"SATB2","SIN3B","SATB2 - SIN3B"
25942,23314,NA,0.248,0.3974,0.248,0.3974,NA,"SATB2","SIN3A","SATB2 - SIN3A"
23451,23314,NA,0,0,0,0,NA,"SATB2","SF3B1","SATB2 - SF3B1"
55209,23314,NA,0.172,0.3181,0.172,0.2936,NA,"SATB2","SETD5","SATB2 - SETD5"
29072,23314,NA,0.1179,0.2287,0.1179,0.211,NA,"SATB2","SETD2","SATB2 - SETD2"
23067,23314,NA,0.0491,0.1456,0.0491,0.0936,NA,"SATB2","SETD1B","SATB2 - SETD1B"
9739,23314,NA,0.1214,0.2606,0.1214,0.2165,NA,"SATB2","SETD1A","SATB2 - SETD1A"
6418,23314,NA,0.1228,0.2669,0.1228,0.2188,NA,"SATB2","SET","SATB2 - SET"
7468,23314,NA,0.1263,0.2247,0.1263,0.2243,NA,"SATB2","NSD2","SATB2 - NSD2"
9555,23314,NA,0.0125,0.0491,0.0125,0.0247,NA,"SATB2","MACROH2A1","SATB2 - MACROH2A1"
51111,23314,NA,0.0936,0.217,0.0936,0.1711,NA,"SATB2","KMT5B","SATB2 - KMT5B"
8294,23314,NA,0.0894,0.1963,0.0894,0.1641,NA,"SATB2","H4C9","SATB2 - H4C9"
8367,23314,NA,0.1595,0.2772,0.1595,0.2751,NA,"SATB2","H4C5","SATB2 - H4C5"
8364,23314,NA,0.0795,0.1824,0.0795,0.1474,NA,"SATB2","H4C3","SATB2 - H4C3"
8363,23314,NA,0.0675,0.1867,0.0675,0.1264,NA,"SATB2","H4C11","SATB2 - H4C11"
3021,23314,NA,0.1098,0.2415,0.1098,0.1979,NA,"SATB2","H3-3B","SATB2 - H3-3B"
3020,23314,NA,0.1414,0.2684,0.1414,0.2477,NA,"SATB2","H3-3A","SATB2 - H3-3A"
3008,23314,NA,0.0727,0.1915,0.0727,0.1356,NA,"SATB2","H1-4","SATB2 - H1-4"
7552,51319,NA,0.1481,0.2615,0.1481,0.2581,NA,"RSRC1","ZNF711","RSRC1 - ZNF711"
9640,51319,NA,0.1786,0.3043,0.1786,0.303,NA,"RSRC1","ZNF592","RSRC1 - ZNF592"
10771,51319,NA,0.2,0.3333,0.2,0.3333,NA,"RSRC1","ZMYND11","RSRC1 - ZMYND11"
9203,51319,NA,0.1296,0.2516,0.1296,0.2295,NA,"RSRC1","ZMYM3","RSRC1 - ZMYM3"
7750,51319,NA,0.1519,0.331,0.1519,0.2637,NA,"RSRC1","ZMYM2","RSRC1 - ZMYM2"
7704,51319,NA,0,0,0,0,NA,"RSRC1","ZBTB16","RSRC1 - ZBTB16"
7528,51319,NA,0.0611,0.1714,0.0611,0.1151,NA,"RSRC1","YY1","RSRC1 - YY1"
7531,51319,NA,0.0851,0.1641,0.0851,0.1569,NA,"RSRC1","YWHAE","RSRC1 - YWHAE"
51322,51319,NA,0.0893,0.2311,0.0893,0.1639,NA,"RSRC1","WAC","RSRC1 - WAC"
7443,51319,NA,0.0778,0.1856,0.0778,0.1443,NA,"RSRC1","VRK1","RSRC1 - VRK1"
7874,51319,NA,0.1053,0.2321,0.1053,0.1905,NA,"RSRC1","USP7","RSRC1 - USP7"
55148,51319,NA,0.1538,0.2722,0.1538,0.2667,NA,"RSRC1","UBR7","RSRC1 - UBR7"
7319,51319,NA,0.0521,0.1294,0.0521,0.099,NA,"RSRC1","UBE2A","RSRC1 - UBE2A"
11338,51319,NA,0.1892,0.3236,0.1892,0.3182,NA,"RSRC1","U2AF2","RSRC1 - U2AF2"
8295,51319,NA,0.0989,0.2343,0.0989,0.18,NA,"RSRC1","TRRAP","RSRC1 - TRRAP"
11011,51319,NA,0.1639,0.3238,0.1639,0.2817,NA,"RSRC1","TLK2","RSRC1 - TLK2"
200424,51319,NA,0.16,0.2981,0.16,0.2759,NA,"RSRC1","TET3","RSRC1 - TET3"
79718,51319,NA,0.0692,0.1928,0.0692,0.1295,NA,"RSRC1","TBL1XR1","RSRC1 - TBL1XR1"
129685,51319,NA,0.1667,0.2858,0.1667,0.2857,NA,"RSRC1","TAF8","RSRC1 - TAF8"
6878,51319,NA,0.0556,0.1539,0.0556,0.1053,NA,"RSRC1","TAF6","RSRC1 - TAF6"
6874,51319,NA,0.0917,0.2345,0.0917,0.1681,NA,"RSRC1","TAF4","RSRC1 - TAF4"
6873,51319,NA,0.1579,0.2774,0.1579,0.2727,NA,"RSRC1","TAF2","RSRC1 - TAF2"
6872,51319,NA,0.0656,0.1782,0.0656,0.1231,NA,"RSRC1","TAF1","RSRC1 - TAF1"
23512,51319,NA,0.0548,0.1227,0.0548,0.1039,NA,"RSRC1","SUZ12","RSRC1 - SUZ12"
11198,51319,NA,0.1408,0.297,0.1408,0.2469,NA,"RSRC1","SUPT16H","RSRC1 - SUPT16H"
10847,51319,NA,0.0815,0.2292,0.0815,0.1507,NA,"RSRC1","SRCAP","RSRC1 - SRCAP"
8405,51319,NA,0.0714,0.1667,0.0714,0.1333,NA,"RSRC1","SPOP","RSRC1 - SPOP"
23013,51319,NA,0.0813,0.2461,0.0813,0.1503,NA,"RSRC1","SPEN","RSRC1 - SPEN"
6605,51319,NA,0.0359,0.1136,0.0359,0.0694,NA,"RSRC1","SMARCE1","RSRC1 - SMARCE1"
6603,51319,NA,0.04,0.0808,0.04,0.0769,NA,"RSRC1","SMARCD2","RSRC1 - SMARCD2"
6602,51319,NA,0.0842,0.2045,0.0842,0.1553,NA,"RSRC1","SMARCD1","RSRC1 - SMARCD1"
6601,51319,NA,0.0889,0.2108,0.0889,0.1633,NA,"RSRC1","SMARCC2","RSRC1 - SMARCC2"
6599,51319,NA,0,0,0,0,NA,"RSRC1","SMARCC1","RSRC1 - SMARCC1"
6598,51319,NA,0.0347,0.1194,0.0347,0.067,NA,"RSRC1","SMARCB1","RSRC1 - SMARCB1"
6597,51319,NA,0.0792,0.1977,0.0792,0.1468,NA,"RSRC1","SMARCA4","RSRC1 - SMARCA4"
6595,51319,NA,0.0683,0.2089,0.0683,0.1279,NA,"RSRC1","SMARCA2","RSRC1 - SMARCA2"
23309,51319,NA,0.0556,0.1054,0.0556,0.1053,NA,"RSRC1","SIN3B","RSRC1 - SIN3B"
25942,51319,NA,0.0741,0.2265,0.0741,0.1379,NA,"RSRC1","SIN3A","RSRC1 - SIN3A"
23451,51319,NA,0,0,0,0,NA,"RSRC1","SF3B1","RSRC1 - SF3B1"
55209,51319,NA,0.1486,0.3168,0.1486,0.2588,NA,"RSRC1","SETD5","RSRC1 - SETD5"
29072,51319,NA,0.1333,0.288,0.1333,0.2353,NA,"RSRC1","SETD2","RSRC1 - SETD2"
23067,51319,NA,0.0857,0.1581,0.0857,0.1579,NA,"RSRC1","SETD1B","RSRC1 - SETD1B"
9739,51319,NA,0.1509,0.2876,0.1509,0.2623,NA,"RSRC1","SETD1A","RSRC1 - SETD1A"
6418,51319,NA,0.18,0.3313,0.18,0.3051,NA,"RSRC1","SET","RSRC1 - SET"
23314,51319,NA,0.0696,0.211,0.0696,0.1302,NA,"RSRC1","SATB2","RSRC1 - SATB2"
7468,51319,NA,0.0503,0.1627,0.0503,0.0957,NA,"RSRC1","NSD2","RSRC1 - NSD2"
9555,51319,NA,0,0,0,0,NA,"RSRC1","MACROH2A1","RSRC1 - MACROH2A1"
51111,51319,NA,0.1739,0.3143,0.1739,0.2963,NA,"RSRC1","KMT5B","RSRC1 - KMT5B"
8294,51319,NA,0.0877,0.1777,0.0877,0.1613,NA,"RSRC1","H4C9","RSRC1 - H4C9"
8367,51319,NA,0.088,0.2387,0.088,0.1618,NA,"RSRC1","H4C5","RSRC1 - H4C5"
8364,51319,NA,0.1176,0.2265,0.1176,0.2105,NA,"RSRC1","H4C3","RSRC1 - H4C3"
8363,51319,NA,0.1714,0.2949,0.1714,0.2927,NA,"RSRC1","H4C11","RSRC1 - H4C11"
3021,51319,NA,0.0536,0.1104,0.0536,0.1017,NA,"RSRC1","H3-3B","RSRC1 - H3-3B"
3020,51319,NA,0.0897,0.2016,0.0897,0.1647,NA,"RSRC1","H3-3A","RSRC1 - H3-3A"
3008,51319,NA,0.0476,0.0925,0.0476,0.0909,NA,"RSRC1","H1-4","RSRC1 - H1-4"
7552,6197,NA,0.0441,0.1465,0.0441,0.0845,NA,"RPS6KA3","ZNF711","RPS6KA3 - ZNF711"
9640,6197,NA,0.0511,0.1591,0.0511,0.0972,NA,"RPS6KA3","ZNF592","RPS6KA3 - ZNF592"
10771,6197,NA,0.0576,0.166,0.0576,0.1088,NA,"RPS6KA3","ZMYND11","RPS6KA3 - ZMYND11"
9203,6197,NA,0.075,0.1611,0.075,0.1395,NA,"RPS6KA3","ZMYM3","RPS6KA3 - ZMYM3"
7750,6197,NA,0.1222,0.2267,0.1222,0.2178,NA,"RPS6KA3","ZMYM2","RPS6KA3 - ZMYM2"
7704,6197,NA,0.0061,0.0147,0.0061,0.0121,NA,"RPS6KA3","ZBTB16","RPS6KA3 - ZBTB16"
7528,6197,NA,0.0776,0.1441,0.0776,0.144,NA,"RPS6KA3","YY1","RPS6KA3 - YY1"
7531,6197,NA,0.0946,0.2146,0.0946,0.1728,NA,"RPS6KA3","YWHAE","RPS6KA3 - YWHAE"
51322,6197,NA,0.1256,0.2245,0.1256,0.2232,NA,"RPS6KA3","WAC","RPS6KA3 - WAC"
7443,6197,NA,0.0777,0.1486,0.0777,0.1442,NA,"RPS6KA3","VRK1","RPS6KA3 - VRK1"
7874,6197,NA,0.0833,0.1626,0.0833,0.1538,NA,"RPS6KA3","USP7","RPS6KA3 - USP7"
55148,6197,NA,0.0759,0.1864,0.0759,0.141,NA,"RPS6KA3","UBR7","RPS6KA3 - UBR7"
7319,6197,NA,0.06,0.116,0.06,0.1132,NA,"RPS6KA3","UBE2A","RPS6KA3 - UBE2A"
11338,6197,NA,0.0616,0.1554,0.0616,0.1161,NA,"RPS6KA3","U2AF2","RPS6KA3 - U2AF2"
8295,6197,NA,0.1164,0.2139,0.1164,0.2085,NA,"RPS6KA3","TRRAP","RPS6KA3 - TRRAP"
11011,6197,NA,0.1098,0.2177,0.1098,0.1978,NA,"RPS6KA3","TLK2","RPS6KA3 - TLK2"
200424,6197,NA,0.0903,0.1949,0.0903,0.1657,NA,"RPS6KA3","TET3","RPS6KA3 - TET3"
79718,6197,NA,0.1261,0.2241,0.1261,0.224,NA,"RPS6KA3","TBL1XR1","RPS6KA3 - TBL1XR1"
129685,6197,NA,0.0429,0.1281,0.0429,0.0822,NA,"RPS6KA3","TAF8","RPS6KA3 - TAF8"
6878,6197,NA,0.1349,0.2381,0.1349,0.2377,NA,"RPS6KA3","TAF6","RPS6KA3 - TAF6"
6874,6197,NA,0.1111,0.2015,0.1111,0.2,NA,"RPS6KA3","TAF4","RPS6KA3 - TAF4"
6873,6197,NA,0.0403,0.1036,0.0403,0.0774,NA,"RPS6KA3","TAF2","RPS6KA3 - TAF2"
6872,6197,NA,0.1209,0.2163,0.1209,0.2158,NA,"RPS6KA3","TAF1","RPS6KA3 - TAF1"
23512,6197,NA,0.093,0.1834,0.093,0.1702,NA,"RPS6KA3","SUZ12","RPS6KA3 - SUZ12"
11198,6197,NA,0.1034,0.1997,0.1034,0.1875,NA,"RPS6KA3","SUPT16H","RPS6KA3 - SUPT16H"
10847,6197,NA,0.1126,0.2023,0.1126,0.2023,NA,"RPS6KA3","SRCAP","RPS6KA3 - SRCAP"
8405,6197,NA,0.1292,0.2387,0.1292,0.2289,NA,"RPS6KA3","SPOP","RPS6KA3 - SPOP"
23013,6197,NA,0.1545,0.2687,0.1545,0.2676,NA,"RPS6KA3","SPEN","RPS6KA3 - SPEN"
6605,6197,NA,0.1051,0.1909,0.1051,0.1901,NA,"RPS6KA3","SMARCE1","RPS6KA3 - SMARCE1"
6603,6197,NA,0.0062,0.0151,0.0062,0.0123,NA,"RPS6KA3","SMARCD2","RPS6KA3 - SMARCD2"
6602,6197,NA,0.1444,0.2578,0.1444,0.2523,NA,"RPS6KA3","SMARCD1","RPS6KA3 - SMARCD1"
6601,6197,NA,0.1421,0.2559,0.1421,0.2488,NA,"RPS6KA3","SMARCC2","RPS6KA3 - SMARCC2"
6599,6197,NA,0,0,0,0,NA,"RPS6KA3","SMARCC1","RPS6KA3 - SMARCC1"
6598,6197,NA,0.1111,0.2039,0.1111,0.2,NA,"RPS6KA3","SMARCB1","RPS6KA3 - SMARCB1"
6597,6197,NA,0.1282,0.2307,0.1282,0.2273,NA,"RPS6KA3","SMARCA4","RPS6KA3 - SMARCA4"
6595,6197,NA,0.1275,0.227,0.1275,0.2261,NA,"RPS6KA3","SMARCA2","RPS6KA3 - SMARCA2"
23309,6197,NA,0.042,0.1181,0.042,0.0805,NA,"RPS6KA3","SIN3B","RPS6KA3 - SIN3B"
25942,6197,NA,0.1633,0.282,0.1633,0.2807,NA,"RPS6KA3","SIN3A","RPS6KA3 - SIN3A"
23451,6197,NA,0,0,0,0,NA,"RPS6KA3","SF3B1","RPS6KA3 - SF3B1"
55209,6197,NA,0.0769,0.1506,0.0769,0.1429,NA,"RPS6KA3","SETD5","RPS6KA3 - SETD5"
29072,6197,NA,0.1136,0.2151,0.1136,0.2041,NA,"RPS6KA3","SETD2","RPS6KA3 - SETD2"
23067,6197,NA,0.0493,0.1378,0.0493,0.094,NA,"RPS6KA3","SETD1B","RPS6KA3 - SETD1B"
9739,6197,NA,0.1097,0.2283,0.1097,0.1977,NA,"RPS6KA3","SETD1A","RPS6KA3 - SETD1A"
6418,6197,NA,0.1184,0.2475,0.1184,0.2118,NA,"RPS6KA3","SET","RPS6KA3 - SET"
23314,6197,NA,0.1067,0.1935,0.1067,0.1929,NA,"RPS6KA3","SATB2","RPS6KA3 - SATB2"
51319,6197,NA,0.0652,0.1868,0.0652,0.1224,NA,"RPS6KA3","RSRC1","RPS6KA3 - RSRC1"
7468,6197,NA,0.1326,0.2363,0.1326,0.2341,NA,"RPS6KA3","NSD2","RPS6KA3 - NSD2"
9555,6197,NA,0,0,0,0,NA,"RPS6KA3","MACROH2A1","RPS6KA3 - MACROH2A1"
51111,6197,NA,0.0443,0.1027,0.0443,0.0848,NA,"RPS6KA3","KMT5B","RPS6KA3 - KMT5B"
8294,6197,NA,0.0881,0.1858,0.0881,0.1618,NA,"RPS6KA3","H4C9","RPS6KA3 - H4C9"
8367,6197,NA,0.1279,0.2269,0.1279,0.2267,NA,"RPS6KA3","H4C5","RPS6KA3 - H4C5"
8364,6197,NA,0.0633,0.141,0.0633,0.119,NA,"RPS6KA3","H4C3","RPS6KA3 - H4C3"
8363,6197,NA,0.078,0.2019,0.078,0.1447,NA,"RPS6KA3","H4C11","RPS6KA3 - H4C11"
3021,6197,NA,0.0759,0.165,0.0759,0.1412,NA,"RPS6KA3","H3-3B","RPS6KA3 - H3-3B"
3020,6197,NA,0.1264,0.2366,0.1264,0.2245,NA,"RPS6KA3","H3-3A","RPS6KA3 - H3-3A"
3008,6197,NA,0.0544,0.1381,0.0544,0.1032,NA,"RPS6KA3","H1-4","RPS6KA3 - H1-4"
7552,6045,NA,0,0,0,0,NA,"RNF2","ZNF711","RNF2 - ZNF711"
9640,6045,NA,0.0417,0.0873,0.0417,0.08,NA,"RNF2","ZNF592","RNF2 - ZNF592"
10771,6045,NA,0.0816,0.1594,0.0816,0.1509,NA,"RNF2","ZMYND11","RNF2 - ZMYND11"
9203,6045,NA,0,0,0,0,NA,"RNF2","ZMYM3","RNF2 - ZMYM3"
7750,6045,NA,0.08,0.1583,0.08,0.1481,NA,"RNF2","ZMYM2","RNF2 - ZMYM2"
7704,6045,NA,0,0,0,0,NA,"RNF2","ZBTB16","RNF2 - ZBTB16"
7528,6045,NA,0.0612,0.1383,0.0612,0.1154,NA,"RNF2","YY1","RNF2 - YY1"
7531,6045,NA,0.0968,0.1765,0.0968,0.1765,NA,"RNF2","YWHAE","RNF2 - YWHAE"
51322,6045,NA,0.0692,0.1492,0.0692,0.1295,NA,"RNF2","WAC","RNF2 - WAC"
7443,6045,NA,0.0654,0.1331,0.0654,0.1228,NA,"RNF2","VRK1","RNF2 - VRK1"
7874,6045,NA,0.086,0.1665,0.086,0.1584,NA,"RNF2","USP7","RNF2 - USP7"
55148,6045,NA,0.0508,0.0976,0.0508,0.0968,NA,"RNF2","UBR7","RNF2 - UBR7"
7319,6045,NA,0.0926,0.1855,0.0926,0.1695,NA,"RNF2","UBE2A","RNF2 - UBE2A"
11338,6045,NA,0.0702,0.1326,0.0702,0.1311,NA,"RNF2","U2AF2","RNF2 - U2AF2"
8295,6045,NA,0.1143,0.224,0.1143,0.2051,NA,"RNF2","TRRAP","RNF2 - TRRAP"
11011,6045,NA,0.0732,0.1393,0.0732,0.1364,NA,"RNF2","TLK2","RNF2 - TLK2"
200424,6045,NA,0.0563,0.1069,0.0563,0.1067,NA,"RNF2","TET3","RNF2 - TET3"
79718,6045,NA,0.0759,0.169,0.0759,0.141,NA,"RNF2","TBL1XR1","RNF2 - TBL1XR1"
129685,6045,NA,0.0196,0.041,0.0196,0.0385,NA,"RNF2","TAF8","RNF2 - TAF8"
6878,6045,NA,0.1029,0.2207,0.1029,0.1867,NA,"RNF2","TAF6","RNF2 - TAF6"
6874,6045,NA,0.088,0.185,0.088,0.1618,NA,"RNF2","TAF4","RNF2 - TAF4"
6873,6045,NA,0.0517,0.0994,0.0517,0.0984,NA,"RNF2","TAF2","RNF2 - TAF2"
6872,6045,NA,0.0576,0.1278,0.0576,0.1088,NA,"RNF2","TAF1","RNF2 - TAF1"
23512,6045,NA,0.0444,0.088,0.0444,0.0851,NA,"RNF2","SUZ12","RNF2 - SUZ12"
11198,6045,NA,0.1011,0.1917,0.1011,0.1837,NA,"RNF2","SUPT16H","RNF2 - SUPT16H"
10847,6045,NA,0.0654,0.1494,0.0654,0.1227,NA,"RNF2","SRCAP","RNF2 - SRCAP"
8405,6045,NA,0.1146,0.2191,0.1146,0.2056,NA,"RNF2","SPOP","RNF2 - SPOP"
23013,6045,NA,0.0983,0.2308,0.0983,0.1789,NA,"RNF2","SPEN","RNF2 - SPEN"
6605,6045,NA,0.0615,0.1493,0.0615,0.1158,NA,"RNF2","SMARCE1","RNF2 - SMARCE1"
6603,6045,NA,0.0455,0.087,0.0455,0.087,NA,"RNF2","SMARCD2","RNF2 - SMARCD2"
6602,6045,NA,0.1111,0.22,0.1111,0.2,NA,"RNF2","SMARCD1","RNF2 - SMARCD1"
6601,6045,NA,0.1058,0.2079,0.1058,0.1913,NA,"RNF2","SMARCC2","RNF2 - SMARCC2"
6599,6045,NA,0.0256,0.0756,0.0256,0.05,NA,"RNF2","SMARCC1","RNF2 - SMARCC1"
6598,6045,NA,0.061,0.159,0.061,0.115,NA,"RNF2","SMARCB1","RNF2 - SMARCB1"
6597,6045,NA,0.1053,0.2126,0.1053,0.1905,NA,"RNF2","SMARCA4","RNF2 - SMARCA4"
6595,6045,NA,0.08,0.1907,0.08,0.1481,NA,"RNF2","SMARCA2","RNF2 - SMARCA2"
23309,6045,NA,0.0185,0.0378,0.0185,0.0364,NA,"RNF2","SIN3B","RNF2 - SIN3B"
25942,6045,NA,0.0977,0.2301,0.0977,0.178,NA,"RNF2","SIN3A","RNF2 - SIN3A"
23451,6045,NA,0,0,0,0,NA,"RNF2","SF3B1","RNF2 - SF3B1"
55209,6045,NA,0.0851,0.1652,0.0851,0.1569,NA,"RNF2","SETD5","RNF2 - SETD5"
29072,6045,NA,0.0737,0.1446,0.0737,0.1373,NA,"RNF2","SETD2","RNF2 - SETD2"
23067,6045,NA,0.0185,0.0378,0.0185,0.0364,NA,"RNF2","SETD1B","RNF2 - SETD1B"
9739,6045,NA,0.1143,0.2062,0.1143,0.2051,NA,"RNF2","SETD1A","RNF2 - SETD1A"
6418,6045,NA,0.1014,0.1848,0.1014,0.1842,NA,"RNF2","SET","RNF2 - SET"
23314,6045,NA,0.0877,0.2063,0.0877,0.1613,NA,"RNF2","SATB2","RNF2 - SATB2"
51319,6045,NA,0.06,0.1195,0.06,0.1132,NA,"RNF2","RSRC1","RNF2 - RSRC1"
6197,6045,NA,0.0719,0.1637,0.0719,0.1341,NA,"RNF2","RPS6KA3","RNF2 - RPS6KA3"
7468,6045,NA,0.0733,0.1815,0.0733,0.1366,NA,"RNF2","NSD2","RNF2 - NSD2"
9555,6045,NA,0,0,0,0,NA,"RNF2","MACROH2A1","RNF2 - MACROH2A1"
51111,6045,NA,0.0441,0.0845,0.0441,0.0845,NA,"RNF2","KMT5B","RNF2 - KMT5B"
8294,6045,NA,0.0972,0.1784,0.0972,0.1772,NA,"RNF2","H4C9","RNF2 - H4C9"
8367,6045,NA,0.1007,0.2178,0.1007,0.183,NA,"RNF2","H4C5","RNF2 - H4C5"
8364,6045,NA,0.1385,0.2436,0.1385,0.2432,NA,"RNF2","H4C3","RNF2 - H4C3"
8363,6045,NA,0.1373,0.2467,0.1373,0.2414,NA,"RNF2","H4C11","RNF2 - H4C11"
3021,6045,NA,0.027,0.0528,0.027,0.0526,NA,"RNF2","H3-3B","RNF2 - H3-3B"
3020,6045,NA,0.1087,0.2065,0.1087,0.1961,NA,"RNF2","H3-3A","RNF2 - H3-3A"
3008,6045,NA,0.0517,0.0994,0.0517,0.0984,NA,"RNF2","H1-4","RNF2 - H1-4"
7552,165918,NA,0,0,0,0,NA,"RNF168","ZNF711","RNF168 - ZNF711"
