"Fila","Columna","Jaccard","Jaccard Parents","Jaccard Children","columna_name","fila_name"
"8364","51317",0.1029,0.1389,0.0333,"PHF21A","H4C3"
"8364","7531",0.0909,0.129,0.0606,"YWHAE","H4C3"
"8364","11338",0.1404,0.1429,0.08,"U2AF2","H4C3"
"8364","1457",0.1299,0.1579,0.0833,"CSNK2A1","H4C3"
"8364","7703",0.0614,0.0784,0.0328,"PCGF2","H4C3"
"8364","63035",0.0635,0.1034,0.0333,"BCORL1","H4C3"
"8364","10743",0.0563,0.0569,0.0465,"RAI1","H4C3"
"8364","9775",0.0513,0.0556,0.0256,"EIF4A3","H4C3"
"8364","54496",0.113,0.1698,0.0508,"PRMT7","H4C3"
"8364","6878",0.0694,0.1,0.0328,"TAF6","H4C3"
"8364","27316",0.0645,0.1034,0.0357,"RBMX","H4C3"
"8364","58508",0.0769,0.0962,0.0278,"KMT2C","H4C3"
"8364","51412",0.0926,0.1148,0.0476,"ACTL6B","H4C3"
"8364","5977",0.1181,0.1385,0.0847,"DPF2","H4C3"
"8364","51111",0.0563,0.0645,0.027,"KMT5B","H4C3"
"8364","284058",0.0579,0.0702,0.0274,"KANSL1","H4C3"
"8364","79903",0.08,0.1081,0.0606,"NAA60","H4C3"
"8364","6599",0.0476,0,0,"SMARCC1","H4C3"
"8364","23451",0,0,0,"SF3B1","H4C3"
"8364","4297",0.1,0.129,0.0615,"KMT2A","H4C3"
"8364","3192",0.1299,0.15,0.0882,"HNRNPU","H4C3"
"8364","1106",0.0561,0.05,0.0465,"CHD2","H4C3"
"8364","10847",0.106,0.1176,0.0886,"SRCAP","H4C3"
"8364","8473",0.1132,0.1154,0.125,"OGT","H4C3"
"8364","7704",0,0,0,"ZBTB16","H4C3"
"8364","10891",0,0,0,"PPARGC1A","H4C3"
"8364","81887",0.0735,0.0968,0.0588,"LAS1L","H4C3"
"8364","6598",0.055,0.0656,0.033,"SMARCB1","H4C3"
"8364","2066",0.011,0,0,"ERBB4","H4C3"
"8364","2146",0.0615,0.0725,0.0345,"EZH2","H4C3"
"8364","11113",0.0972,0.1081,0.0625,"CIT","H4C3"
"8364","7290",0.0692,0.0707,0.069,"HIRA","H4C3"
"8364","22827",0.0725,0.0841,0.0357,"PUF60","H4C3"
"8364","129685",0.037,0.087,0,"TAF8","H4C3"
"8364","546",0.0656,0.0709,0.0625,"ATRX","H4C3"
"8364","29072",0.1277,0.125,0.1136,"SETD2","H4C3"
"8364","56915",0.1,0.1591,0.0312,"EXOSC5","H4C3"
"8364","80816",0.1154,0.1404,0.0857,"ASXL3","H4C3"
"8364","57680",0.0887,0.1311,0.0357,"CHD8","H4C3"
"8364","8518",0.0722,0.0926,0,"ELP1","H4C3"
"8364","7528",0.0738,0.0759,0.0441,"YY1","H4C3"
"8364","23512",0.0538,0.04,0.0488,"SUZ12","H4C3"
"8364","165918",0.0118,0.0217,0,"RNF168","H4C3"
"8364","79813",0.0814,0.0874,0.0606,"EHMT1","H4C3"
"8364","6418",0.1429,0.2143,0.0769,"SET","H4C3"
"8364","7468",0.0829,0.1019,0.0506,"NSD2","H4C3"
"8364","23135",0.0685,0.0769,0.0323,"KDM6B","H4C3"
"8364","23522",0.0896,0.1406,0.0299,"KAT6B","H4C3"
"8364","1107",0.1039,0.1053,0.0833,"CHD3","H4C3"
"8364","1789",0.0545,0.0517,0.0638,"DNMT3B","H4C3"
"8364","10084",0.0755,0.14,0.0196,"PQBP1","H4C3"
"8364","1105",0.082,0.1071,0.0333,"CHD1","H4C3"
"8364","60",0.0884,0.0808,0.0779,"ACTB","H4C3"
"8364","55148",0.1186,0.1481,0.069,"UBR7","H4C3"
"8364","7750",0.1313,0.1429,0.1064,"ZMYM2","H4C3"
"8364","26610",0.0682,0,0.0455,"ELP4","H4C3"
"8364","6197",0.0633,0.0562,0.0794,"RPS6KA3","H4C3"
"8364","55209",0.0928,0.1176,0.0465,"SETD5","H4C3"
"8364","2074",0.0348,0.0479,0,"ERCC6","H4C3"
"8364","6885",0.1029,0.0707,0.1233,"MAP3K7","H4C3"
"8364","200424",0.0822,0.1351,0,"TET3","H4C3"
"8364","1387",0.0599,0.0705,0.0323,"CREBBP","H4C3"
"8364","8289",0.094,0.125,0.0392,"ARID1A","H4C3"
"8364","8450",0.0614,0.0862,0.0377,"CUL4B","H4C3"
"8364","26038",0.1017,0.1111,0.069,"CHD5","H4C3"
"8364","3141",0.0429,0.0769,0,"HLCS","H4C3"
"8364","8295",0.1415,0.14,0.1346,"TRRAP","H4C3"
"8364","3021",0.039,0.0556,0,"H3-3B","H4C3"
"8364","55869",0.0802,0.1,0.0597,"HDAC8","H4C3"
"8364","6595",0.0843,0.0938,0.0633,"SMARCA2","H4C3"
"8364","990",0.0842,0.1333,0.0213,"CDC6","H4C3"
"8364","54880",0.0642,0.062,0.0706,"BCOR","H4C3"
"8364","54704",0.0702,0.1538,0,"PDP1","H4C3"
"8364","4683",0.0556,0.058,0.0385,"NBN","H4C3"
"8364","1642",0.1139,0.1481,0.0851,"DDB1","H4C3"
"8364","9757",0.1028,0.1509,0.0426,"KMT2B","H4C3"
"8364","3008",0.1017,0.0909,0.0435,"H1-4","H4C3"
"8364","23404",0.0649,0.0541,0.0833,"EXOSC2","H4C3"
"8364","23028",0.0625,0.0909,0.0167,"KDM1A","H4C3"
"8364","11011",0.1358,0.1429,0.0833,"TLK2","H4C3"
"8364","1788",0.0612,0.0676,0.0286,"DNMT3A","H4C3"
"8364","55252",0.1333,0.1282,0.0882,"ASXL2","H4C3"
"8364","7862",0.2031,0.2857,0.0909,"BRPF1","H4C3"
"8364","5515",0.1096,0.0789,0.1379,"PPP2CA","H4C3"
"8364","10075",0.1028,0.0926,0.1224,"HUWE1","H4C3"
"8364","9203",0.025,0.0444,0,"ZMYM3","H4C3"
"8364","51780",0.0896,0.0588,0.0968,"KDM3B","H4C3"
"8364","8242",0.07,0.0962,0.0455,"KDM5C","H4C3"
"8364","4204",0.0536,0.068,0.0323,"MECP2","H4C3"
"8364","9739",0.0933,0.0769,0.0938,"SETD1A","H4C3"
"8364","6874",0.0769,0.1071,0.0423,"TAF4","H4C3"
"8364","1660",0.1231,0.1429,0.0909,"DHX9","H4C3"
"8364","5062",0.0667,0.0976,0,"PAK2","H4C3"
"8364","3020",0.0928,0.0952,0.0755,"H3-3A","H4C3"
"8364","23394",0.0952,0.0918,0.0814,"ADNP","H4C3"
"8364","23013",0.0778,0.0673,0.0811,"SPEN","H4C3"
"8364","1020",0.0484,0.0741,0,"CDK5","H4C3"
"8364","25836",0.0816,0.0877,0.0513,"NIPBL","H4C3"
"8364","23476",0.0938,0.092,0.0735,"BRD4","H4C3"
"8364","51132",0.0588,0.1,0.0244,"RLIM","H4C3"
"8364","57459",0.092,0.0455,0.125,"GATAD2B","H4C3"
"8364","2033",0.0593,0.0759,0.0252,"EP300","H4C3"
"8364","2186",0.1176,0.1429,0.0784,"BPTF","H4C3"
"8364","55193",0,0,0,"PBRM1","H4C3"
"8364","8452",0.0781,0.1538,0,"CUL3","H4C3"
"8364","1911",0.0556,0.0769,0.04,"PHC1","H4C3"
"8364","55904",0.0625,0.0625,0.0345,"KMT2E","H4C3"
"8364","9759",0.1014,0.0822,0.1017,"HDAC4","H4C3"
"8364","10765",0.0556,0.0968,0.0278,"KDM5B","H4C3"
"8364","55250",0.0364,0.0385,0,"ELP2","H4C3"
"8364","6597",0.0924,0.1356,0.037,"SMARCA4","H4C3"
"8364","8085",0.0694,0.0822,0.0455,"KMT2D","H4C3"
"8364","1822",0.0635,0.0625,0.0377,"ATN1","H4C3"
"8364","79068",0.0725,0.0571,0.069,"FTO","H4C3"
"8364","7874",0.1053,0.1346,0.0488,"USP7","H4C3"
"8364","54888",0.0719,0.0761,0.0714,"NSUN2","H4C3"
"8364","84081",0.0563,0.0714,0.0526,"NSRP1","H4C3"
"8367","1105",0.0902,0.0781,0.0746,"CHD1","H4C5"
"8367","7403",0.1325,0.1481,0.1096,"KDM6A","H4C5"
"8367","7994",0.1333,0.1579,0.1071,"KAT6A","H4C5"
"8367","55023",0.1579,0.1447,0.1486,"PHIP","H4C5"
"8367","26610",0.008,0,0,"ELP4","H4C5"
"8367","10075",0.1657,0.1687,0.1566,"HUWE1","H4C5"
"8367","129685",0.0465,0.0678,0.0149,"TAF8","H4C5"
"8367","10771",0.0709,0.0833,0.0308,"ZMYND11","H4C5"
"8367","59336",0.1067,0.1389,0.0676,"PRDM13","H4C5"
"8367","3141",0.034,0.0667,0,"HLCS","H4C5"
"8367","6885",0.1333,0.1077,0.1604,"MAP3K7","H4C5"
"8367","1911",0.0543,0.082,0.0308,"PHC1","H4C5"
"8367","55869",0.1339,0.1513,0.12,"HDAC8","H4C5"
"8367","1457",0.1293,0.1714,0.0667,"CSNK2A1","H4C5"
"8367","55209",0.1859,0.1585,0.1944,"SETD5","H4C5"
"8367","165918",0.0312,0.0625,0,"RNF168","H4C5"
"8367","6045",0.1007,0.1167,0.0789,"RNF2","H4C5"
"8367","6599",0.0082,0,0,"SMARCC1","H4C5"
"8367","8314",0.0947,0.1119,0.0702,"BAP1","H4C5"
"8367","80816",0.2043,0.241,0.17,"ASXL3","H4C5"
"8367","84148",0.0815,0.0909,0.0597,"KAT8","H4C5"
"8367","51780",0.0857,0.1045,0.0563,"KDM3B","H4C5"
"8367","472",0.0633,0.0872,0.012,"ATM","H4C5"
"8367","3192",0.1067,0.1507,0.04,"HNRNPU","H4C5"
"8367","23522",0.148,0.2065,0.0784,"KAT6B","H4C5"
"8367","1789",0.0598,0.1,0.0225,"DNMT3B","H4C5"
"8367","23394",0.2068,0.2083,0.1964,"ADNP","H4C5"
"8367","4297",0.1623,0.1739,0.1458,"KMT2A","H4C5"
"8367","3720",0.1862,0.194,0.1711,"JARID2","H4C5"
"8367","10943",0.15,0.1667,0.1408,"MSL3","H4C5"
"8367","26038",0.0909,0.0968,0.0588,"CHD5","H4C5"
"8367","8450",0.105,0.1348,0.0787,"CUL4B","H4C5"
"8367","23067",0.0455,0.0339,0.0423,"SETD1B","H4C5"
"8367","10743",0.1648,0.1429,0.1909,"RAI1","H4C5"
"8367","9555",0,0,0,"MACROH2A1","H4C5"
"8367","56915",0.1284,0.1867,0.0571,"EXOSC5","H4C5"
"8367","546",0.0856,0.0862,0.0884,"ATRX","H4C5"
"8367","545",0.086,0.1,0.0494,"ATR","H4C5"
"8367","25942",0.161,0.1842,0.1304,"SIN3A","H4C5"
"8367","55636",0.0734,0.089,0.0458,"CHD7","H4C5"
"8367","200424",0.0822,0.1429,0.0137,"TET3","H4C5"
"8367","10013",0.0342,0.0299,0.04,"HDAC6","H4C5"
"8367","1642",0.1438,0.0952,0.1646,"DDB1","H4C5"
"8367","7468",0.1294,0.146,0.0973,"NSD2","H4C5"
"8367","8364",0.1295,0.1429,0.1096,"H4C3","H4C5"
"8367","29072",0.135,0.15,0.1111,"SETD2","H4C5"
"8367","51111",0.0922,0.0923,0.0676,"KMT5B","H4C5"
"8367","51132",0.1046,0.1549,0.0506,"RLIM","H4C5"
"8367","8405",0.1728,0.1486,0.186,"SPOP","H4C5"
"8367","23314",0.1595,0.1681,0.1379,"SATB2","H4C5"
"8367","5393",0.1024,0.1585,0.0513,"EXOSC9","H4C5"
"8367","9759",0.1379,0.1471,0.1158,"HDAC4","H4C5"
"8367","5515",0.0959,0.0972,0.0725,"PPP2CA","H4C5"
"8367","1487",0.1423,0.1716,0.0882,"CTBP1","H4C5"
"8367","51412",0.1453,0.1398,0.1333,"ACTL6B","H4C5"
"8367","11198",0.1456,0.1447,0.1266,"SUPT16H","H4C5"
"8367","284058",0.1523,0.1852,0.1048,"KANSL1","H4C5"
"8367","55777",0.1889,0.2588,0.1075,"MBD5","H4C5"
"8367","1108",0.0822,0.0986,0.0548,"CHD4","H4C5"
"8367","672",0.084,0.1069,0.0417,"BRCA1","H4C5"
"8367","55193",0,0,0,"PBRM1","H4C5"
"8367","22827",0.1349,0.1493,0.113,"PUF60","H4C5"
"8367","5927",0.1007,0.1212,0.0704,"KDM5A","H4C5"
"8367","9031",0.0857,0.1084,0.0541,"BAZ1B","H4C5"
"8367","23013",0.1974,0.1825,0.21,"SPEN","H4C5"
"8367","55250",0.0625,0.0833,0.0317,"ELP2","H4C5"
"8367","23126",0.1822,0.1774,0.1759,"POGZ","H4C5"
"8367","79718",0.1381,0.1753,0.0901,"TBL1XR1","H4C5"
"8367","54014",0.0075,0.0172,0,"BRWD1","H4C5"
"8367","54888",0.1416,0.1417,0.1373,"NSUN2","H4C5"
"8367","79068",0.0552,0.0714,0.0435,"FTO","H4C5"
"8367","8726",0.0855,0.12,0.0405,"EED","H4C5"
"8367","11011",0.14,0.1944,0.0667,"TLK2","H4C5"
"8367","23512",0.0599,0.0714,0.037,"SUZ12","H4C5"
"8367","9775",0.0455,0.0704,0.0253,"EIF4A3","H4C5"
"8367","6605",0.1053,0.125,0.0783,"SMARCE1","H4C5"
"8367","79903",0.0738,0.1127,0.027,"NAA60","H4C5"
"8367","7862",0.1304,0.1746,0.0845,"BRPF1","H4C5"
"8367","7552",0.0234,0.0517,0,"ZNF711","H4C5"
"8367","7750",0.1646,0.175,0.1341,"ZMYM2","H4C5"
"8367","1107",0.1156,0.1594,0.0526,"CHD3","H4C5"
"8367","1788",0.0829,0.1038,0.0561,"DNMT3A","H4C5"
"8367","6602",0.1469,0.1705,0.1149,"SMARCD1","H4C5"
"8367","254065",0.0391,0.069,0,"BRWD3","H4C5"
"8367","6872",0.1443,0.1386,0.1579,"TAF1","H4C5"
"8367","6603",0.034,0.0429,0.0282,"SMARCD2","H4C5"
"8367","55870",0.1569,0.1528,0.1429,"ASH1L","H4C5"
"8367","7290",0.1018,0.0992,0.1075,"HIRA","H4C5"
"8367","23133",0.0588,0.0968,0.0282,"PHF8","H4C5"
"8367","60",0.15,0.1508,0.1376,"ACTB","H4C5"
"8367","51319",0.088,0.1379,0.0312,"RSRC1","H4C5"
"8367","6874",0.1967,0.2195,0.1735,"TAF4","H4C5"
"8367","196528",0.1882,0.1837,0.1744,"ARID2","H4C5"
"8367","51317",0.0922,0.0972,0.0746,"PHF21A","H4C5"
"8367","23451",0,0,0,"SF3B1","H4C5"
"8367","1387",0.1446,0.1389,0.1419,"CREBBP","H4C5"
"8367","2186",0.1488,0.1325,0.1566,"BPTF","H4C5"
"8367","8473",0.0534,0.0806,0.0303,"OGT","H4C5"
"8367","6597",0.1547,0.1798,0.1149,"SMARCA4","H4C5"
"8367","10847",0.1659,0.1515,0.1651,"SRCAP","H4C5"
"8367","5062",0.0671,0.0921,0.0282,"PAK2","H4C5"
"8367","5591",0.0504,0.0299,0.058,"PRKDC","H4C5"
"8367","23030",0.1074,0.0896,0.1,"KDM4B","H4C5"
"8367","6873",0.0588,0.0896,0.0154,"TAF2","H4C5"
"8367","11340",0.0811,0.1486,0,"EXOSC8","H4C5"
"8367","54880",0.0724,0.0802,0.0645,"BCOR","H4C5"
"8367","7704",0,0,0,"ZBTB16","H4C5"
"8367","8242",0.1273,0.1585,0.1013,"KDM5C","H4C5"
"8367","64324",0.1222,0.1477,0.0862,"NSD1","H4C5"
"8367","6878",0.1095,0.115,0.1064,"TAF6","H4C5"
"8367","11338",0.0992,0.0769,0.0968,"U2AF2","H4C5"
"8367","6197",0.1279,0.1478,0.101,"RPS6KA3","H4C5"
"8367","51010",0.0795,0.1447,0.0141,"EXOSC3","H4C5"
"8367","2033",0.1406,0.1412,0.1319,"EP300","H4C5"
"8367","81887",0.0935,0.125,0.0694,"LAS1L","H4C5"
"8367","221037",0.1018,0.0992,0.1075,"JMJD1C","H4C5"
"8367","1822",0.1152,0.1277,0.1034,"ATN1","H4C5"
"8367","6595",0.1775,0.1721,0.1792,"SMARCA2","H4C5"
"8367","7528",0.1168,0.1284,0.098,"YY1","H4C5"
"8367","2146",0.085,0.1089,0.0521,"EZH2","H4C5"
"8367","1660",0.1429,0.1667,0.1,"DHX9","H4C5"
"8367","54704",0.0448,0.0794,0.0149,"PDP1","H4C5"
"8367","57492",0.1818,0.1935,0.1619,"ARID1B","H4C5"
"8367","54496",0.1436,0.1628,0.1319,"PRMT7","H4C5"
"8367","171023",0.0903,0.0927,0.082,"ASXL1","H4C5"
"8367","8085",0.1316,0.1462,0.1118,"KMT2D","H4C5"
"8367","27316",0.0741,0.129,0.0294,"RBMX","H4C5"
"8367","1106",0.0847,0.0745,0.075,"CHD2","H4C5"
"8367","8452",0.0647,0.0968,0.0133,"CUL3","H4C5"
"8367","23309",0.0222,0.0448,0,"SIN3B","H4C5"
"8367","2074",0.0899,0.1036,0.0629,"ERCC6","H4C5"
"8367","9757",0.1453,0.1928,0.0976,"KMT2B","H4C5"
"8367","57459",0.1523,0.1351,0.1467,"GATAD2B","H4C5"
"8367","5977",0.1818,0.2043,0.1413,"DPF2","H4C5"
"8367","58508",0.1346,0.2179,0.04,"KMT2C","H4C5"
"8367","3021",0.1119,0.1343,0.0676,"H3-3B","H4C5"
"8367","84081",0.0922,0.0968,0.08,"NSRP1","H4C5"
"8367","10524",0.0972,0.0938,0.0909,"KAT5","H4C5"
"8367","9203",0.0733,0.1039,0.0286,"ZMYM3","H4C5"
"8367","51322",0.1809,0.1485,0.2,"WAC","H4C5"
"8367","6418",0.1357,0.1803,0.0779,"SET","H4C5"
"8367","7874",0.1152,0.1548,0.0633,"USP7","H4C5"
"8367","23028",0.1026,0.1111,0.0851,"KDM1A","H4C5"
"8367","55148",0.0584,0.0781,0.0435,"UBR7","H4C5"
"8367","1020",0.0435,0.0469,0.0441,"CDK5","H4C5"
"8367","10084",0.142,0.1875,0.1071,"PQBP1","H4C5"
"8367","10765",0.0616,0.0588,0.0541,"KDM5B","H4C5"
"8367","63035",0.0896,0.1111,0.0588,"BCORL1","H4C5"
"8367","7443",0.0824,0.1667,0.0114,"VRK1","H4C5"
"8367","286204",0.013,0.0137,0,"CRB2","H4C5"
"8367","25836",0.1236,0.1172,0.1182,"NIPBL","H4C5"
"8367","9739",0.1583,0.194,0.1014,"SETD1A","H4C5"
"8367","2066",0.024,0.0366,0,"ERBB4","H4C5"
"8367","7531",0.0786,0.0896,0.0704,"YWHAE","H4C5"
"8367","8518",0.0517,0.0778,0.013,"ELP1","H4C5"
"8367","4683",0.0816,0.0882,0.0795,"NBN","H4C5"
"8367","7703",0.1364,0.1341,0.1304,"PCGF2","H4C5"
"8367","55904",0.073,0.0588,0.0597,"KMT2E","H4C5"
"8367","10659",0.125,0.1395,0.0845,"CELF2","H4C5"
"8367","11113",0.1049,0.1618,0.0563,"CIT","H4C5"
"8367","3054",0.0769,0.1379,0.0149,"HCFC1","H4C5"
"8367","6598",0.1036,0.1351,0.063,"SMARCB1","H4C5"
"8367","57680",0.1323,0.1758,0.0761,"CHD8","H4C5"
"8367","23476",0.1189,0.1271,0.0962,"BRD4","H4C5"
"8367","990",0.0964,0.1558,0.0471,"CDC6","H4C5"
"8367","8295",0.1429,0.1585,0.1236,"TRRAP","H4C5"
"8367","23404",0.1103,0.0845,0.1268,"EXOSC2","H4C5"
"8367","23135",0.1135,0.1765,0.0282,"KDM6B","H4C5"
"8367","4204",0.1164,0.1404,0.0903,"MECP2","H4C5"
"8367","221078",0.0984,0.1404,0.0492,"NSUN6","H4C5"
"8367","8289",0.1564,0.1957,0.1059,"ARID1A","H4C5"
"8367","10891",0.0185,0.038,0,"PPARGC1A","H4C5"
"8367","3008",0.0588,0.0882,0.0156,"H1-4","H4C5"
"8367","6601",0.1579,0.191,0.1,"SMARCC2","H4C5"
"8367","3020",0.1562,0.1351,0.1667,"H3-3A","H4C5"
"8367","79813",0.1572,0.2097,0.0882,"EHMT1","H4C5"
"8367","55252",0.1007,0.1389,0.0541,"ASXL2","H4C5"
"8367","7319",0.0806,0.0833,0.0707,"UBE2A","H4C5"
"8367","9640",0.0556,0.1129,0,"ZNF592","H4C5"
"8405","1107",0.1132,0.1224,0.0909,"CHD3","SPOP"
"8405","8726",0.0917,0.0926,0.0755,"EED","SPOP"
"8405","6601",0.1014,0.1096,0.0794,"SMARCC2","SPOP"
"8405","55870",0.1696,0.1373,0.193,"ASH1L","SPOP"
"8405","7290",0.0973,0.0917,0.1067,"HIRA","SPOP"
"8405","23013",0.1947,0.1589,0.2317,"SPEN","SPOP"
"8405","26610",0.0127,0,0,"ELP4","SPOP"
"8405","23394",0.1321,0.1111,0.1515,"ADNP","SPOP"
"8405","80816",0.1867,0.1818,0.1829,"ASXL3","SPOP"
"8405","23030",0.1333,0.1429,0.1148,"KDM4B","SPOP"
"8405","51780",0.1042,0.1395,0.0577,"KDM3B","SPOP"
"8405","51010",0.0354,0.069,0,"EXOSC3","SPOP"
"8405","286204",0.0185,0.0208,0.0189,"CRB2","SPOP"
"8405","284058",0.0783,0.0976,0.0435,"KANSL1","SPOP"
"8405","10943",0.15,0.1304,0.1731,"MSL3","SPOP"
"8405","3054",0.0562,0.1389,0,"HCFC1","SPOP"
"8405","51317",0.1368,0.2273,0.04,"PHF21A","SPOP"
"8405","672",0.0721,0.0709,0.0667,"BRCA1","SPOP"
"8405","23028",0.1046,0.0897,0.1081,"KDM1A","SPOP"
"8405","8452",0.0515,0.075,0.0182,"CUL3","SPOP"
"8405","23476",0.162,0.1613,0.1605,"BRD4","SPOP"
"8405","6599",0.0132,0,0,"SMARCC1","SPOP"
"8405","1822",0.0915,0.0946,0.0857,"ATN1","SPOP"
"8405","11340",0.0459,0.0909,0,"EXOSC8","SPOP"
"8405","472",0.0352,0.0458,0,"ATM","SPOP"
"8405","8518",0.0301,0.0286,0.0175,"ELP1","SPOP"
