"Columna","Fila","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler"
"80816","23028",3.566,0.4236,0.1666,3.6792,0.1916,0.115
"472","23028",3.6866,0.4188,0.1669,3.7836,0.1931,0.1159
"1822","23028",3.567,0.4167,0.1576,3.6804,0.1879,0.1127
"545","23028",3.5876,0.4156,0.1552,3.701,0.1908,0.1145
"546","23028",3.7257,0.4199,0.1631,3.8143,0.1969,0.1182
"8314","23028",3.8538,0.4157,0.1641,3.9649,0.1948,0.1169
"9031","23028",3.6344,0.4323,0.1664,3.6774,0.1977,0.1186
"54880","23028",3.5596,0.4223,0.1502,3.6269,0.1882,0.1129
"63035","23028",3.5258,0.4195,0.1548,3.6392,0.186,0.1116
"2186","23028",3.6392,0.4313,0.1565,3.7526,0.1931,0.1158
"672","23028",3.6687,0.4302,0.1624,3.7831,0.1971,0.1182
"23476","23028",3.7353,0.4326,0.1646,3.8456,0.1977,0.1186
"7862","23028",3.7938,0.4344,0.1727,3.8763,0.2035,0.1221
"54014","23028",4.0412,0.3972,0.2164,4.1237,0.2124,0.1274
"254065","23028",3.6186,0.4392,0.1655,3.6804,0.1997,0.1198
"990","23028",3.6289,0.4278,0.1659,3.701,0.1913,0.1148
"1020","23028",3.5979,0.4174,0.1759,3.6289,0.1993,0.1196
"10659","23028",3.7629,0.4131,0.1792,3.8969,0.2023,0.1214
"1105","23028",3.6289,0.425,0.1717,3.6804,0.1981,0.1188
"1106","23028",3.8454,0.4002,0.1766,3.9691,0.2022,0.1213
"1107","23028",3.6907,0.4153,0.166,3.8144,0.1978,0.1187
"1108","23028",3.4845,0.4162,0.1536,3.5876,0.191,0.1146
"26038","23028",3.701,0.4429,0.1648,3.7835,0.196,0.1176
"55636","23028",3.6481,0.4348,0.1647,3.7511,0.1996,0.1198
"57680","23028",3.3918,0.3942,0.1569,3.5052,0.1845,0.1111
"11113","23028",3.7732,0.4092,0.1641,3.8454,0.1938,0.1163
"286204","23028",3.8144,0.4409,0.1952,3.8763,0.2126,0.1275
"1387","23028",3.7366,0.4334,0.1702,3.8435,0.201,0.1206
"1457","23028",3.5876,0.4282,0.1652,3.6907,0.1977,0.1186
"1487","23028",3.6645,0.4262,0.1708,3.7484,0.1959,0.1176
"8452","23028",3.7526,0.4188,0.1794,3.8557,0.2036,0.1221
"8450","23028",3.567,0.4053,0.1543,3.6495,0.1892,0.1135
"1642","23028",3.7113,0.4246,0.1586,3.8041,0.1967,0.118
"1660","23028",3.7423,0.4393,0.1757,3.8454,0.2048,0.1229
"1788","23028",3.7094,0.4268,0.1683,3.8205,0.2001,0.1201
"1789","23028",3.6495,0.4242,0.163,3.7732,0.1968,0.1181
"5977","23028",3.5437,0.4204,0.1692,3.6117,0.1946,0.1168
"8726","23028",3.5155,0.4196,0.1605,3.5567,0.1921,0.1152
"79813","23028",3.6327,0.424,0.1647,3.7415,0.1943,0.1166
"9775","23028",3.7526,0.4446,0.1634,3.8247,0.2012,0.1207
"55250","23028",3.6289,0.4267,0.1705,3.7526,0.2013,0.1208
"26610","23028",3.5567,0.4409,0.162,3.6082,0.1945,0.1167
"2033","23028",3.6113,0.4267,0.1668,3.6842,0.1977,0.1186
"2066","23028",3.7526,0.4008,0.1643,3.8866,0.192,0.1152
"2074","23028",3.6938,0.4404,0.1728,3.7674,0.2017,0.121
"23404","23028",3.6289,0.4057,0.1632,3.732,0.1956,0.1174
"51010","23028",3.6598,0.4191,0.1624,3.7526,0.1918,0.1151
"56915","23028",3.6186,0.4189,0.1615,3.7216,0.1933,0.116
"11340","23028",3.6804,0.4241,0.168,3.8144,0.1985,0.1191
"5393","23028",3.5155,0.4128,0.1651,3.6289,0.1916,0.115
"2146","23028",3.5253,0.4235,0.1613,3.6061,0.1944,0.1167
"79068","23028",3.567,0.4227,0.1736,3.6495,0.1955,0.1173
"57459","23028",3.6495,0.4383,0.1671,3.7526,0.1969,0.1181
"3054","23028",3.5567,0.4039,0.1667,3.6907,0.1875,0.1125
"9759","23028",3.6814,0.4407,0.1704,3.7699,0.2017,0.121
"10013","23028",3.6392,0.4356,0.1618,3.7732,0.1966,0.1179
"55869","23028",3.6765,0.4364,0.1637,3.7721,0.2005,0.1203
"7290","23028",3.542,0.4113,0.1567,3.6412,0.1887,0.1132
"3141","23028",3.6392,0.4169,0.1679,3.7629,0.1973,0.119
"3192","23028",3.6598,0.416,0.1627,3.7216,0.192,0.1152
"10075","23028",3.5052,0.4294,0.1505,3.6495,0.1914,0.1148
"8518","23028",3.6082,0.4258,0.1677,3.6598,0.1968,0.1186
"3720","23028",3.4845,0.4075,0.1508,3.6082,0.1869,0.1122
"221037","23028",3.542,0.4113,0.1567,3.6412,0.1887,0.1132
"284058","23028",3.6975,0.4269,0.1644,3.7778,0.1938,0.1163
"10524","23028",3.6907,0.4264,0.168,3.8041,0.197,0.1182
"7994","23028",3.6583,0.4302,0.1704,3.825,0.2029,0.1218
"23522","23028",3.5327,0.4172,0.156,3.6262,0.1899,0.114
"84148","23028",3.5361,0.4056,0.1435,3.6186,0.1839,0.1103
"60","51780",3.5633,0.4127,0.1576,3.6835,0.19,0.1141
"51412","51780",3.4684,0.3906,0.1597,3.5823,0.188,0.1128
"23394","51780",3.6607,0.4319,0.1652,3.75,0.1986,0.1191
"8289","51780",3.6292,0.4147,0.1642,3.7303,0.1947,0.1168
"57492","51780",3.5097,0.4303,0.1621,3.5677,0.1921,0.1153
"196528","51780",3.3981,0.4171,0.1495,3.466,0.1857,0.1114
"55870","51780",3.5254,0.4246,0.1586,3.5932,0.1899,0.114
"171023","51780",3.6902,0.4222,0.1709,3.7772,0.1989,0.1194
"55252","51780",3.413,0.4149,0.1545,3.4348,0.1878,0.1127
"80816","51780",3.4717,0.4211,0.1561,3.5283,0.1886,0.1132
"472","51780",3.6567,0.4132,0.1611,3.806,0.1961,0.1176
"1822","51780",3.6316,0.4353,0.161,3.7158,0.1944,0.1167
"545","51780",3.4405,0.4055,0.1577,3.5238,0.1901,0.1141
"546","51780",3.5781,0.4126,0.159,3.6793,0.1926,0.1156
"8314","51780",3.6374,0.4172,0.1612,3.7427,0.1951,0.1171
"9031","51780",3.5753,0.4345,0.1621,3.6183,0.1943,0.1166
"54880","51780",3.5596,0.4342,0.1574,3.6114,0.1949,0.117
"63035","51780",3.5294,0.4547,0.1551,3.5588,0.1956,0.1174
"2186","51780",3.5067,0.406,0.143,3.5733,0.1824,0.1094
"672","51780",3.5723,0.4324,0.1569,3.6506,0.1946,0.1168
"23476","51780",3.5441,0.4222,0.1587,3.6397,0.1938,0.1163
"7862","51780",3.6579,0.4282,0.1688,3.8158,0.1948,0.1169
"54014","51780",4.2059,0.4385,0.2291,4.3235,0.2251,0.135
"254065","51780",3.6471,0.4551,0.1753,3.6471,0.2107,0.1264
"990","51780",3.4688,0.4373,0.1562,3.5469,0.1948,0.1169
"1020","51780",3.5294,0.4179,0.1743,3.6176,0.1998,0.1199
"10659","51780",3.7742,0.4372,0.1798,3.871,0.2015,0.1209
"1105","51780",3.5588,0.4056,0.1649,3.7059,0.1944,0.1167
"1106","51780",3.6757,0.3952,0.1649,3.7973,0.1951,0.1171
"1107","51780",3.8261,0.4268,0.1768,3.913,0.2081,0.1249
"1108","51780",3.2,0.4,0.1332,3.325,0.1763,0.1058
"26038","51780",3.4706,0.4626,0.161,3.5,0.194,0.1164
"55636","51780",3.5665,0.4208,0.159,3.6609,0.1926,0.1156
"57680","51780",3.6146,0.4059,0.1556,3.7396,0.1891,0.1138
"11113","51780",3.175,0.3932,0.149,3.275,0.178,0.1068
"286204","51780",3.6579,0.4171,0.1869,3.7105,0.1971,0.1182
"1387","51780",3.6145,0.4366,0.1615,3.6832,0.1964,0.1179
"1457","51780",3.6458,0.4252,0.1587,3.7083,0.1952,0.1171
"1487","51780",3.471,0.4281,0.1615,3.5677,0.1924,0.1154
"8452","51780",3.7647,0.4181,0.1842,3.9118,0.2016,0.121
"8450","51780",3.3537,0.4255,0.1535,3.4756,0.1899,0.1139
"1642","51780",3.6122,0.4289,0.148,3.7347,0.1953,0.1172
"1660","51780",3.4118,0.3936,0.1664,3.4706,0.1866,0.112
"1788","51780",3.5983,0.4146,0.1597,3.7009,0.1935,0.1161
"1789","51780",3.7403,0.4577,0.1736,3.8052,0.2019,0.1211
"5977","51780",3.4563,0.4298,0.1666,3.5049,0.1945,0.1167
"8726","51780",3.3617,0.4159,0.1473,3.4468,0.1868,0.1121
"79813","51780",3.4286,0.4052,0.1546,3.5102,0.1844,0.1106
"9775","51780",3.8372,0.4739,0.1819,3.8605,0.2167,0.13
"55250","51780",3.3529,0.4166,0.165,3.5,0.1953,0.1172
"26610","51780",3.2941,0.3996,0.1383,3.3235,0.1803,0.1082
"2033","51780",3.5547,0.4252,0.16,3.6721,0.1951,0.117
"2066","51780",3.8679,0.4369,0.1904,3.8868,0.2059,0.1235
"2074","51780",3.6163,0.4345,0.1687,3.686,0.1976,0.1186
"23404","51780",3.4186,0.3964,0.1501,3.6279,0.1879,0.1127
"51010","51780",3.3333,0.3828,0.1541,3.4444,0.1826,0.1096
"56915","51780",3.4898,0.4208,0.1676,3.551,0.1939,0.1164
"11340","51780",3.1905,0.4328,0.1522,3.2143,0.1787,0.1072
"5393","51780",3.5692,0.4199,0.1708,3.7077,0.2,0.12
"2146","51780",3.6768,0.4429,0.1666,3.7374,0.2001,0.12
"79068","51780",3.6571,0.4392,0.1768,3.6571,0.2009,0.1205
"57459","51780",3.6607,0.4303,0.1613,3.6964,0.1948,0.1169
"3054","51780",3.5588,0.4053,0.1643,3.7353,0.1874,0.1124
"9759","51780",3.469,0.4221,0.1663,3.531,0.1927,0.1156
"10013","51780",3.5,0.4166,0.1461,3.5,0.1846,0.1107
"55869","51780",3.4118,0.4143,0.1513,3.4559,0.1844,0.1106
"7290","51780",3.4427,0.4011,0.1489,3.5038,0.1841,0.1105
"3141","51780",3.3235,0.4167,0.1683,3.3235,0.1875,0.1133
"3192","51780",3.3958,0.3766,0.1435,3.5208,0.1718,0.1031
"10075","51780",3.3038,0.4266,0.1515,3.3418,0.1864,0.1118
"8518","51780",3.7077,0.4541,0.174,3.8,0.2072,0.1247
"3720","51780",3.463,0.4044,0.1394,3.5741,0.1838,0.1103
"221037","51780",3.4427,0.4011,0.1489,3.5038,0.1841,0.1105
"284058","51780",3.5494,0.4368,0.1662,3.6235,0.197,0.1182
"10524","51780",3.7,0.4127,0.1675,3.8,0.1985,0.1191
"7994","51780",3.6667,0.4264,0.1711,3.7583,0.1988,0.1193
"23522","51780",3.5234,0.4169,0.1549,3.5888,0.1894,0.1136
"84148","51780",3.1176,0.3958,0.1254,3.1765,0.1714,0.1028
"23028","51780",3.7113,0.4435,0.1712,3.7938,0.2023,0.1214
"60","23030",3.5759,0.4355,0.1514,3.6646,0.1946,0.1169
"51412","23030",3.519,0.4058,0.153,3.6456,0.184,0.1104
"23394","23030",3.6369,0.425,0.1545,3.756,0.1929,0.1157
"8289","23030",3.6067,0.4329,0.1614,3.7079,0.1951,0.1171
"57492","23030",3.5355,0.4309,0.1553,3.6194,0.1908,0.1145
"196528","23030",3.534,0.4322,0.1525,3.6699,0.1918,0.1151
"55870","23030",3.5763,0.438,0.1534,3.6102,0.1956,0.1174
"171023","23030",3.6685,0.4286,0.156,3.7772,0.1926,0.1156
"55252","23030",3.1489,0.3949,0.1412,3.3404,0.1727,0.1036
"80816","23030",3.4057,0.4208,0.1483,3.5283,0.1838,0.1103
"472","23030",3.6269,0.4306,0.1628,3.694,0.1948,0.1169
"1822","23030",3.5368,0.4275,0.1489,3.6632,0.1923,0.1154
"545","23030",3.5595,0.4382,0.1539,3.631,0.1896,0.1137
"546","23030",3.616,0.4089,0.1514,3.7173,0.1899,0.114
"8314","23030",3.7368,0.4244,0.1601,3.8772,0.1995,0.1197
"9031","23030",3.5645,0.4353,0.1499,3.672,0.193,0.1158
"54880","23030",3.5492,0.4264,0.1457,3.6839,0.1884,0.113
"63035","23030",3.4681,0.432,0.1423,3.5745,0.1905,0.1143
"2186","23030",3.4533,0.4157,0.1438,3.6,0.1834,0.11
"672","23030",3.6265,0.4397,0.1524,3.7651,0.1909,0.1146
"23476","23030",3.4559,0.4215,0.1465,3.5368,0.1837,0.1102
"7862","23030",3.4468,0.4266,0.1605,3.5319,0.1918,0.1151
"54014","23030",3.8936,0.3981,0.202,4.0213,0.2073,0.1244
"254065","23030",3.5319,0.4251,0.141,3.6596,0.1902,0.1141
"990","23030",3.2344,0.4014,0.1383,3.3281,0.1784,0.107
"1020","23030",3.617,0.3921,0.149,3.7447,0.1871,0.1122
"10659","23030",3.7097,0.4199,0.1674,3.8226,0.202,0.1212
"1105","23030",3.4681,0.4118,0.1521,3.5745,0.1861,0.1117
"1106","23030",3.6622,0.417,0.1783,3.8108,0.1991,0.1195
"1107","23030",3.3191,0.3898,0.1532,3.383,0.1778,0.1067
"1108","23030",3.2979,0.3917,0.1327,3.383,0.1726,0.1035
"26038","23030",3.4894,0.4076,0.1389,3.5532,0.1825,0.1095
"55636","23030",3.4592,0.4188,0.1486,3.5622,0.1893,0.1136
"57680","23030",3.5521,0.4008,0.1473,3.625,0.1843,0.111
"11113","23030",3.5106,0.3868,0.1485,3.6809,0.1884,0.113
"286204","23030",3.7234,0.4262,0.1771,3.8298,0.2058,0.1235
"1387","23030",3.5115,0.4248,0.1527,3.6298,0.1932,0.1159
"1457","23030",3.1875,0.4185,0.1455,3.25,0.1755,0.1053
"1487","23030",3.5806,0.4399,0.1603,3.6323,0.195,0.117
"8452","23030",3.9149,0.4705,0.2008,3.9362,0.2194,0.1316
"8450","23030",3.3902,0.4139,0.1431,3.5122,0.1808,0.1085
"1642","23030",3.551,0.4396,0.1531,3.6939,0.1941,0.1165
"1660","23030",3.5106,0.4146,0.1598,3.617,0.1891,0.1134
"1788","23030",3.6325,0.4131,0.151,3.7692,0.1906,0.1144
"1789","23030",3.5844,0.4068,0.1482,3.6623,0.1865,0.1119
"5977","23030",3.5243,0.4442,0.1606,3.5825,0.198,0.1188
"8726","23030",3.1702,0.3855,0.1321,3.2553,0.171,0.1026
"79813","23030",3.585,0.4233,0.1536,3.6871,0.1921,0.1153
"9775","23030",3.2979,0.4176,0.1458,3.383,0.1835,0.1101
"55250","23030",3.5745,0.4242,0.1713,3.6596,0.1977,0.1186
"26610","23030",3.3617,0.4054,0.1445,3.4681,0.1814,0.1088
"2033","23030",3.583,0.4311,0.1585,3.6761,0.1935,0.1161
"2066","23030",3.8491,0.4201,0.1648,3.9434,0.2003,0.1202
"2074","23030",3.5465,0.4191,0.1547,3.6667,0.1901,0.114
"23404","23030",3.2766,0.373,0.1367,3.3404,0.1722,0.1033
"51010","23030",3.4681,0.388,0.1365,3.5532,0.1801,0.108
"56915","23030",3.4898,0.4144,0.1513,3.5714,0.183,0.1098
"11340","23030",3.4043,0.4168,0.1471,3.4681,0.1875,0.1125
"5393","23030",3.6923,0.435,0.1705,3.8,0.1999,0.12
"2146","23030",3.5455,0.4315,0.1553,3.6364,0.1964,0.1178
"79068","23030",3.2979,0.3978,0.1441,3.4043,0.1779,0.1067
"57459","23030",3.5,0.4364,0.1542,3.5536,0.1916,0.115
"3054","23030",3.3617,0.3907,0.1467,3.4468,0.1829,0.1098
"9759","23030",3.6283,0.4422,0.162,3.6814,0.1976,0.1185
"10013","23030",3.3617,0.4155,0.1404,3.4468,0.1803,0.1082
"55869","23030",3.4779,0.4175,0.1429,3.5809,0.1862,0.1117
"7290","23030",3.4122,0.4345,0.1513,3.5191,0.1872,0.1123
"3141","23030",3.5745,0.3964,0.1531,3.7021,0.1884,0.1139
"3192","23030",3.2292,0.3799,0.1392,3.2917,0.1714,0.1029
"10075","23030",3.3797,0.4172,0.1379,3.4684,0.1783,0.107
"8518","23030",3.4462,0.3997,0.1392,3.5385,0.1863,0.1121
"3720","23030",3.537,0.4411,0.1523,3.6296,0.1922,0.1153
"221037","23030",3.4122,0.4345,0.1513,3.5191,0.1872,0.1123
"284058","23030",3.5247,0.4317,0.1612,3.6481,0.1962,0.1177
"10524","23030",3.5106,0.4193,0.1658,3.617,0.193,0.1158
"7994","23030",3.5833,0.4347,0.1607,3.675,0.1923,0.1154
"23522","23030",3.5981,0.4217,0.145,3.6822,0.1867,0.112
"84148","23030",3.3617,0.4445,0.1354,3.4255,0.1874,0.1124
"23028","23030",3.5567,0.4187,0.1579,3.7113,0.1903,0.1142
"51780","23030",3.6596,0.4309,0.1536,3.7021,0.1954,0.1172
"60","5927",3.519,0.4353,0.1527,3.6392,0.19,0.1141
"51412","5927",3.6203,0.4169,0.1685,3.7848,0.1928,0.1157
"23394","5927",3.619,0.421,0.1571,3.7202,0.1905,0.1143
"8289","5927",3.5281,0.4356,0.1573,3.6404,0.1926,0.1155
"57492","5927",3.4903,0.4336,0.1588,3.5548,0.1919,0.1152
"196528","5927",3.6019,0.4176,0.1504,3.7087,0.1877,0.1126
"55870","5927",3.4746,0.4377,0.1464,3.5424,0.1867,0.112
"171023","5927",3.6359,0.4387,0.168,3.7228,0.2,0.12
"55252","5927",3.2826,0.3732,0.1262,3.413,0.1653,0.0992
"80816","5927",3.4434,0.4095,0.144,3.5755,0.1832,0.1099
"472","5927",3.5672,0.4217,0.1588,3.7015,0.1948,0.1169
"1822","5927",3.5474,0.4306,0.1526,3.7053,0.1914,0.1149
"545","5927",3.6071,0.4638,0.1698,3.6548,0.2019,0.1211
"546","5927",3.5738,0.423,0.1518,3.6835,0.192,0.1153
"8314","5927",3.6257,0.408,0.1474,3.7602,0.1912,0.1147
"9031","5927",3.4462,0.4166,0.1469,3.5484,0.1861,0.1117
"54880","5927",3.6632,0.4385,0.152,3.7461,0.1938,0.1163
"63035","5927",3.4857,0.451,0.1482,3.6286,0.1906,0.1144
"2186","5927",3.44,0.4319,0.1474,3.52,0.188,0.1128
"672","5927",3.6747,0.4405,0.1535,3.741,0.1939,0.1163
"23476","5927",3.5809,0.428,0.1507,3.6765,0.1893,0.1136
"7862","5927",3.1579,0.3713,0.1446,3.2368,0.1688,0.1013
"54014","5927",3.9429,0.4157,0.2131,4.0286,0.2222,0.1333
"254065","5927",3.2571,0.428,0.1388,3.2857,0.1844,0.1106
"990","5927",3.5312,0.432,0.1548,3.5781,0.1952,0.1171
"1020","5927",3.5429,0.4231,0.1629,3.7143,0.1915,0.1149
"10659","5927",3.5968,0.421,0.1656,3.7742,0.195,0.117
"1105","5927",3.5429,0.4255,0.1584,3.7429,0.1925,0.1155
"1106","5927",3.5541,0.3861,0.167,3.6892,0.1899,0.1139
"1107","5927",3.6087,0.4165,0.1677,3.7826,0.1992,0.1195
"1108","5927",3.425,0.4307,0.1509,3.45,0.1847,0.1108
"26038","5927",3.4286,0.426,0.1393,3.5429,0.1833,0.11
"55636","5927",3.5279,0.437,0.155,3.618,0.1928,0.1157
"57680","5927",3.6458,0.4217,0.1489,3.7708,0.192,0.1156
"11113","5927",3.325,0.4199,0.1597,3.4,0.1898,0.1139
"286204","5927",3.6842,0.4101,0.1774,3.8158,0.205,0.123
"1387","5927",3.5802,0.4262,0.1586,3.6527,0.1932,0.1159
"1457","5927",3.2917,0.4045,0.1431,3.375,0.1746,0.1048
"1487","5927",3.4129,0.4385,0.1583,3.5161,0.1906,0.1143
"8452","5927",3.7429,0.4496,0.1875,3.9714,0.2119,0.1271
"8450","5927",3.4024,0.4116,0.1393,3.5366,0.1806,0.1083
"1642","5927",3.5714,0.4322,0.1462,3.6939,0.1904,0.1142
"1660","5927",2.8857,0.3581,0.1379,2.9429,0.1596,0.0958
"1788","5927",3.5983,0.417,0.1574,3.7521,0.192,0.1152
"1789","5927",3.5714,0.4292,0.1579,3.7013,0.192,0.1152
"5977","5927",3.466,0.4252,0.1569,3.5437,0.1891,0.1135
"8726","5927",3.617,0.4571,0.16,3.6383,0.1971,0.1182
"79813","5927",3.4422,0.4129,0.1489,3.551,0.1825,0.1095
"9775","5927",3.4651,0.4121,0.1476,3.5814,0.1856,0.1113
"55250","5927",3.5143,0.4335,0.1826,3.5429,0.196,0.1176
"26610","5927",3.3429,0.4182,0.1374,3.4,0.1821,0.1093
"2033","5927",3.5101,0.4134,0.1524,3.6397,0.1892,0.1135
"2066","5927",3.8868,0.4744,0.1895,3.9434,0.2129,0.1277
"2074","5927",3.5388,0.421,0.1519,3.655,0.1859,0.1115
"23404","5927",3.3953,0.4187,0.1532,3.4884,0.1847,0.1108
"51010","5927",3.2889,0.4311,0.1548,3.3111,0.1874,0.1125
"56915","5927",3.3673,0.4,0.1596,3.4082,0.1863,0.1118
"11340","5927",3.5476,0.4424,0.1651,3.619,0.1913,0.1148
"5393","5927",3.4308,0.4113,0.1614,3.5692,0.1899,0.114
"2146","5927",3.596,0.4307,0.1574,3.6667,0.1942,0.1165
"79068","5927",2.9143,0.3522,0.1383,3.0571,0.1604,0.0962
"57459","5927",3.4643,0.4199,0.1481,3.5179,0.1836,0.1102
"3054","5927",3.5429,0.3787,0.1465,3.7714,0.1805,0.1083
"9759","5927",3.4071,0.4032,0.1458,3.5221,0.1841,0.1105
"10013","5927",3.3429,0.3906,0.1295,3.4,0.1718,0.1031
"55869","5927",3.3897,0.425,0.1407,3.5,0.1812,0.1087
"7290","5927",3.5344,0.4335,0.1592,3.6412,0.195,0.117
"3141","5927",3.3429,0.4038,0.1603,3.4857,0.1822,0.1099
"3192","5927",3.3958,0.4129,0.1461,3.5833,0.1847,0.1108
"10075","5927",3.2911,0.3996,0.1323,3.4177,0.1763,0.1058
"8518","5927",3.6615,0.4239,0.155,3.7692,0.1931,0.1161
"3720","5927",3.3333,0.4272,0.1372,3.4074,0.185,0.111
"221037","5927",3.5344,0.4335,0.1592,3.6412,0.195,0.117
"284058","5927",3.5556,0.4313,0.1588,3.6605,0.1933,0.116
"10524","5927",3.5,0.4263,0.1647,3.525,0.2007,0.1204
"7994","5927",3.6333,0.431,0.1561,3.725,0.1916,0.1149
"23522","5927",3.2991,0.4177,0.1431,3.3832,0.183,0.1098
"84148","5927",3.4286,0.3791,0.1173,3.5714,0.1699,0.1019
"23028","5927",3.6804,0.436,0.1616,3.7835,0.1989,0.1193
"51780","5927",3.4,0.4239,0.1518,3.4286,0.1875,0.1125
"23030","5927",3.3617,0.4202,0.1422,3.4255,0.1836,0.1102
"60","10765",3.6329,0.4419,0.17,3.6835,0.1992,0.1197
"51412","10765",3.7468,0.4491,0.1948,3.7848,0.2117,0.127
"23394","10765",3.6071,0.4189,0.167,3.6786,0.1959,0.1175
"8289","10765",3.6067,0.4195,0.1719,3.6742,0.1989,0.1193
"57492","10765",3.5548,0.4344,0.1747,3.5935,0.1991,0.1195
"196528","10765",3.4466,0.408,0.1591,3.5728,0.185,0.111
"55870","10765",3.4746,0.4195,0.1651,3.5254,0.1862,0.1117
"171023","10765",3.6739,0.4243,0.1805,3.7717,0.2019,0.1211
"55252","10765",3.2609,0.4149,0.154,3.3043,0.1875,0.1125
"80816","10765",3.3585,0.417,0.158,3.434,0.186,0.1116
"472","10765",3.7313,0.4363,0.1822,3.8209,0.203,0.1218
"1822","10765",3.3474,0.4078,0.1492,3.4526,0.1847,0.1108
"545","10765",3.6429,0.4373,0.1702,3.7262,0.197,0.1182
"546","10765",3.6414,0.4285,0.169,3.7089,0.1991,0.1195
"8314","10765",3.5965,0.4105,0.1623,3.7076,0.19,0.114
"9031","10765",3.5269,0.4262,0.1654,3.5914,0.1922,0.1153
"54880","10765",3.6062,0.4286,0.1684,3.6788,0.1963,0.1178
"63035","10765",3.2973,0.4094,0.136,3.4324,0.1804,0.1083
"2186","10765",3.6,0.4183,0.1595,3.68,0.196,0.1176
"672","10765",3.5422,0.4263,0.161,3.6506,0.1948,0.1169
"23476","10765",3.4632,0.4176,0.1587,3.5588,0.1877,0.1126
"7862","10765",3.1579,0.3858,0.1504,3.2632,0.1738,0.1043
"54014","10765",4.1622,0.4293,0.2364,4.1892,0.2269,0.1362
"254065","10765",3.6216,0.4542,0.178,3.6216,0.2042,0.1225
"990","10765",3.625,0.4156,0.1628,3.7031,0.194,0.1164
"1020","10765",3.7297,0.4133,0.1746,3.8108,0.1959,0.1175
"10659","10765",3.5161,0.4358,0.1896,3.5645,0.2019,0.1211
"1105","10765",3.5946,0.4242,0.1812,3.6486,0.1996,0.1198
"1106","10765",3.6757,0.4148,0.1903,3.7568,0.2034,0.122
"1107","10765",3.5217,0.4323,0.1792,3.587,0.1931,0.1159
"1108","10765",2.95,0.3806,0.1434,2.975,0.1643,0.0986
"26038","10765",3.2973,0.4009,0.1447,3.3243,0.1728,0.1037
"55636","10765",3.4979,0.4278,0.1675,3.588,0.1948,0.1169
"57680","10765",3.5104,0.4085,0.1666,3.625,0.1927,0.1159
"11113","10765",3.625,0.4416,0.1792,3.65,0.2025,0.1215
"286204","10765",3.5526,0.3894,0.175,3.6579,0.1962,0.1177
"1387","10765",3.6412,0.4255,0.1735,3.7214,0.1996,0.1198
"1457","10765",3.3125,0.4078,0.1455,3.375,0.1816,0.109
"1487","10765",3.5161,0.4305,0.1739,3.5742,0.1951,0.1171
"8452","10765",4,0.4449,0.201,4.027,0.2169,0.1302
"8450","10765",3.439,0.4096,0.1551,3.5122,0.1871,0.1123
"1642","10765",3.4082,0.4334,0.1422,3.449,0.1877,0.1126
"1660","10765",3.8108,0.4717,0.1892,3.8378,0.211,0.1266
"1788","10765",3.6068,0.4271,0.1687,3.6496,0.1961,0.1176
"1789","10765",3.7013,0.4145,0.1637,3.8442,0.1945,0.1167
"5977","10765",3.5728,0.4306,0.176,3.6117,0.1967,0.118
"8726","10765",3.617,0.4398,0.17,3.6596,0.2024,0.1215
"79813","10765",3.5306,0.4103,0.1642,3.5986,0.1911,0.1147
"9775","10765",3.5349,0.4088,0.152,3.6047,0.1861,0.1117
"55250","10765",3.2703,0.3913,0.1545,3.3243,0.1816,0.1089
"26610","10765",3.2432,0.4203,0.1618,3.2973,0.1863,0.1118
"2033","10765",3.5789,0.4347,0.1793,3.6478,0.2017,0.121
"2066","10765",3.8302,0.4404,0.1795,3.9245,0.2032,0.1219
"2074","10765",3.6008,0.4412,0.1795,3.6512,0.2017,0.121
"23404","10765",3.5349,0.4247,0.1743,3.6279,0.1922,0.1153
"51010","10765",3.6,0.4229,0.1662,3.6,0.1917,0.115
"56915","10765",3.2653,0.3935,0.1596,3.3265,0.1827,0.1096
"11340","10765",3.4286,0.4035,0.1504,3.5952,0.1862,0.1117
"5393","10765",3.4769,0.4284,0.1819,3.5846,0.1989,0.1193
"2146","10765",3.4848,0.4152,0.158,3.5455,0.1929,0.1157
"79068","10765",3.2973,0.3737,0.1583,3.3514,0.185,0.111
"57459","10765",3.25,0.3988,0.1396,3.3214,0.1752,0.1051
"3054","10765",3.7568,0.4298,0.1809,3.8919,0.2048,0.1229
"9759","10765",3.5133,0.4135,0.1642,3.5487,0.1907,0.1144
"10013","10765",3.4595,0.4027,0.1525,3.5135,0.1856,0.1114
"55869","10765",3.4926,0.444,0.1685,3.5441,0.1991,0.1194
"7290","10765",3.5344,0.4405,0.1671,3.626,0.1951,0.1171
"3141","10765",3.8108,0.4509,0.1914,3.8378,0.2068,0.1246
"3192","10765",3.2917,0.4053,0.1593,3.3333,0.1852,0.1111
"10075","10765",3.3797,0.4185,0.1584,3.4557,0.1879,0.1127
"8518","10765",3.5077,0.4114,0.1624,3.6154,0.1876,0.1129
"3720","10765",3.5185,0.4535,0.1659,3.5556,0.2016,0.121
"221037","10765",3.5344,0.4405,0.1671,3.626,0.1951,0.1171
"284058","10765",3.537,0.4388,0.1753,3.5802,0.2003,0.1202
"10524","10765",3.25,0.4181,0.1708,3.275,0.1914,0.1149
"7994","10765",3.65,0.4391,0.1722,3.7083,0.2032,0.1219
